date,OT,actual,forecast
2/1/2018 16:00,3.799000025,3.799000025,3.938999891
2/1/2018 17:00,3.588000059,3.588000059,3.938999891
2/1/2018 18:00,3.799000025,3.799000025,3.938999891
2/1/2018 19:00,3.588000059,3.588000059,3.938999891
2/1/2018 20:00,3.305999994,3.305999994,3.938999891
2/1/2018 21:00,3.657999992,3.657999992,3.938999891
2/1/2018 22:00,4.290999889,4.290999889,3.938999891
2/1/2018 23:00,3.938999891,3.938999891,3.938999891
2/2/2018 0:00,3.799000025,3.799000025,3.938999891
2/2/2018 1:00,4.361999989,4.361999989,3.938999891
2/2/2018 2:00,4.643000126,4.643000126,3.938999891
2/2/2018 3:00,4.221000195,4.221000195,3.938999891
2/2/2018 4:00,4.079999924,4.079999924,3.938999891
2/2/2018 5:00,3.868999958,3.868999958,3.938999891
2/2/2018 6:00,3.938999891,3.938999891,3.938999891
2/2/2018 7:00,3.727999926,3.727999926,3.938999891
2/2/2018 8:00,3.868999958,3.868999958,3.938999891
2/2/2018 9:00,4.43200016,4.43200016,3.938999891
2/2/2018 10:00,3.377000093,3.377000093,3.938999891
2/2/2018 11:00,4.079999924,4.079999924,3.938999891
2/2/2018 12:00,3.588000059,3.588000059,3.938999891
2/2/2018 13:00,3.447000027,3.447000027,3.938999891
2/2/2018 14:00,3.305999994,3.305999994,3.938999891
2/2/2018 15:00,3.868999958,3.868999958,3.938999891
2/2/2018 16:00,3.305999994,3.305999994,3.938999891
2/2/2018 17:00,3.51699996,3.51699996,3.938999891
2/2/2018 18:00,2.321000099,2.321000099,3.938999891
2/2/2018 19:00,2.039999962,2.039999962,3.938999891
2/2/2018 20:00,1.899000049,1.899000049,3.938999891
2/2/2018 21:00,2.461999893,2.461999893,3.938999891
2/2/2018 22:00,2.532000065,2.532000065,3.938999891
2/2/2018 23:00,2.039999962,2.039999962,3.938999891
2/3/2018 0:00,2.039999962,2.039999962,3.938999891
2/3/2018 1:00,0.843999982,0.843999982,3.938999891
2/3/2018 2:00,0.703000009,0.703000009,3.938999891
2/3/2018 3:00,0.703000009,0.703000009,3.938999891
2/3/2018 4:00,1.337000012,1.337000012,3.938999891
2/3/2018 5:00,0.773999989,0.773999989,3.938999891
2/3/2018 6:00,0.0,0.0,3.938999891
2/3/2018 7:00,0.0,0.0,3.938999891
2/3/2018 8:00,0.0,0.0,3.938999891
2/3/2018 9:00,0.773999989,0.773999989,3.938999891
2/3/2018 10:00,1.406999946,1.406999946,3.938999891
2/3/2018 11:00,2.039999962,2.039999962,3.938999891
2/3/2018 12:00,1.266000032,1.266000032,3.938999891
2/3/2018 13:00,1.970000029,1.970000029,3.938999891
2/3/2018 14:00,3.447000027,3.447000027,3.938999891
2/3/2018 15:00,3.447000027,3.447000027,3.938999891
2/3/2018 16:00,3.657999992,3.657999992,3.938999891
2/3/2018 17:00,3.236000061,3.236000061,3.938999891
2/3/2018 18:00,2.461999893,2.461999893,3.938999891
2/3/2018 19:00,2.39199996,2.39199996,3.938999891
2/3/2018 20:00,1.687999964,1.687999964,3.938999891
2/3/2018 21:00,1.266000032,1.266000032,3.938999891
2/3/2018 22:00,2.180999994,2.180999994,3.938999891
2/3/2018 23:00,0.773999989,0.773999989,3.938999891
2/4/2018 0:00,1.899000049,1.899000049,3.938999891
2/4/2018 1:00,1.828999996,1.828999996,3.938999891
2/4/2018 2:00,2.250999928,2.250999928,3.938999891
2/4/2018 3:00,2.039999962,2.039999962,3.938999891
2/4/2018 4:00,2.180999994,2.180999994,3.938999891
2/4/2018 5:00,2.39199996,2.39199996,3.938999891
2/4/2018 6:00,1.687999964,1.687999964,3.938999891
2/4/2018 7:00,1.547999978,1.547999978,3.938999891
2/4/2018 8:00,1.899000049,1.899000049,3.938999891
2/4/2018 9:00,2.673000097,2.673000097,3.938999891
2/4/2018 10:00,2.884000063,2.884000063,3.938999891
2/4/2018 11:00,3.799000025,3.799000025,3.938999891
2/4/2018 12:00,2.954999924,2.954999924,3.938999891
2/4/2018 13:00,3.377000093,3.377000093,3.938999891
2/4/2018 14:00,4.43200016,4.43200016,3.938999891
2/4/2018 15:00,3.868999958,3.868999958,3.938999891
2/4/2018 16:00,4.150000095,4.150000095,3.938999891
2/4/2018 17:00,4.150000095,4.150000095,3.938999891
2/4/2018 18:00,3.236000061,3.236000061,3.938999891
2/4/2018 19:00,2.884000063,2.884000063,3.938999891
2/4/2018 20:00,2.461999893,2.461999893,3.938999891
2/4/2018 21:00,3.447000027,3.447000027,3.938999891
2/4/2018 22:00,4.079999924,4.079999924,3.938999891
2/4/2018 23:00,3.588000059,3.588000059,3.938999891
2/5/2018 0:00,4.290999889,4.290999889,3.938999891
2/5/2018 1:00,3.799000025,3.799000025,3.938999891
2/5/2018 2:00,3.165999889,3.165999889,3.938999891
2/5/2018 3:00,4.079999924,4.079999924,3.938999891
2/5/2018 4:00,3.095000029,3.095000029,3.938999891
2/5/2018 5:00,3.588000059,3.588000059,3.938999891
2/5/2018 6:00,2.884000063,2.884000063,3.938999891
2/5/2018 7:00,3.025000095,3.025000095,3.938999891
2/5/2018 8:00,3.588000059,3.588000059,3.938999891
2/5/2018 9:00,3.447000027,3.447000027,3.938999891
2/5/2018 10:00,2.884000063,2.884000063,3.938999891
2/5/2018 11:00,3.868999958,3.868999958,3.938999891
2/5/2018 12:00,2.884000063,2.884000063,3.938999891
2/5/2018 13:00,3.305999994,3.305999994,3.938999891
2/5/2018 14:00,4.501999855,4.501999855,3.938999891
2/5/2018 15:00,4.010000229,4.010000229,3.938999891
2/5/2018 16:00,4.079999924,4.079999924,3.938999891
2/5/2018 17:00,5.205999851,5.205999851,3.938999891
2/5/2018 18:00,4.290999889,4.290999889,3.938999891
2/5/2018 19:00,4.290999889,4.290999889,3.938999891
2/5/2018 20:00,3.938999891,3.938999891,3.938999891
2/5/2018 21:00,4.221000195,4.221000195,3.938999891
2/5/2018 22:00,4.290999889,4.290999889,3.938999891
2/5/2018 23:00,3.799000025,3.799000025,3.938999891
2/6/2018 0:00,3.938999891,3.938999891,3.938999891
2/6/2018 1:00,4.221000195,4.221000195,3.938999891
2/6/2018 2:00,3.799000025,3.799000025,3.938999891
2/6/2018 3:00,3.51699996,3.51699996,3.938999891
2/6/2018 4:00,4.290999889,4.290999889,3.938999891
2/6/2018 5:00,4.010000229,4.010000229,3.938999891
2/6/2018 6:00,4.010000229,4.010000229,3.938999891
2/6/2018 7:00,1.547999978,1.547999978,3.938999891
2/6/2018 8:00,1.19599998,1.19599998,3.938999891
2/6/2018 9:00,1.126000047,1.126000047,3.938999891
2/6/2018 10:00,1.476999998,1.476999998,3.938999891
2/6/2018 11:00,1.687999964,1.687999964,3.938999891
2/6/2018 12:00,1.758999944,1.758999944,3.938999891
2/6/2018 13:00,2.461999893,2.461999893,3.938999891
2/6/2018 14:00,4.501999855,4.501999855,3.938999891
2/6/2018 15:00,3.799000025,3.799000025,3.938999891
2/6/2018 16:00,2.673000097,2.673000097,3.938999891
2/6/2018 17:00,2.673000097,2.673000097,3.938999891
2/6/2018 18:00,2.602999926,2.602999926,3.938999891
2/6/2018 19:00,2.250999928,2.250999928,3.938999891
2/6/2018 20:00,2.180999994,2.180999994,3.938999891
2/6/2018 21:00,2.532000065,2.532000065,3.938999891
2/6/2018 22:00,2.602999926,2.602999926,3.938999891
2/6/2018 23:00,2.250999928,2.250999928,3.938999891
2/7/2018 0:00,1.828999996,1.828999996,3.938999891
2/7/2018 1:00,2.039999962,2.039999962,3.938999891
2/7/2018 2:00,1.970000029,1.970000029,3.938999891
2/7/2018 3:00,2.461999893,2.461999893,3.938999891
2/7/2018 4:00,2.250999928,2.250999928,3.938999891
2/7/2018 5:00,2.321000099,2.321000099,3.938999891
2/7/2018 6:00,2.461999893,2.461999893,3.938999891
2/7/2018 7:00,2.602999926,2.602999926,3.938999891
2/7/2018 8:00,2.884000063,2.884000063,3.938999891
2/7/2018 9:00,3.588000059,3.588000059,3.938999891
2/7/2018 10:00,4.150000095,4.150000095,3.938999891
2/7/2018 11:00,4.501999855,4.501999855,3.938999891
2/7/2018 12:00,4.010000229,4.010000229,3.938999891
2/7/2018 13:00,4.290999889,4.290999889,3.938999891
2/7/2018 14:00,4.572999954,4.572999954,3.938999891
2/7/2018 15:00,4.923999786,4.923999786,3.938999891
2/7/2018 16:00,4.643000126,4.643000126,3.938999891
2/7/2018 17:00,5.065000057,5.065000057,3.938999891
2/7/2018 18:00,4.994999886,4.994999886,3.938999891
2/7/2018 19:00,5.135000229,5.135000229,3.938999891
2/7/2018 20:00,5.135000229,5.135000229,3.938999891
2/7/2018 21:00,4.643000126,4.643000126,3.938999891
2/7/2018 22:00,4.643000126,4.643000126,3.938999891
2/7/2018 23:00,3.588000059,3.588000059,3.938999891
2/8/2018 0:00,1.899000049,1.899000049,3.938999891
