date,OT,actual,forecast
2/1/2018 16:00,3.799000025,3.799000025,1.758999944
2/1/2018 17:00,3.588000059,3.588000059,1.758999944
2/1/2018 18:00,3.799000025,3.799000025,1.758999944
2/1/2018 19:00,3.588000059,3.588000059,1.758999944
2/1/2018 20:00,3.305999994,3.305999994,1.758999944
2/1/2018 21:00,3.657999992,3.657999992,1.758999944
2/1/2018 22:00,4.290999889,4.290999889,1.758999944
2/1/2018 23:00,3.938999891,3.938999891,1.758999944
2/2/2018 0:00,3.799000025,3.799000025,2.743999958
2/2/2018 1:00,4.361999989,4.361999989,3.025000095
2/2/2018 2:00,4.643000126,4.643000126,3.025000095
2/2/2018 3:00,4.221000195,4.221000195,3.236000061
2/2/2018 4:00,4.079999924,4.079999924,2.884000063
2/2/2018 5:00,3.868999958,3.868999958,2.743999958
2/2/2018 6:00,3.938999891,3.938999891,2.461999893
2/2/2018 7:00,3.727999926,3.727999926,2.039999962
2/2/2018 8:00,3.868999958,3.868999958,2.39199996
2/2/2018 9:00,4.43200016,4.43200016,3.165999889
2/2/2018 10:00,3.377000093,3.377000093,3.799000025
2/2/2018 11:00,4.079999924,4.079999924,4.712999821
2/2/2018 12:00,3.588000059,3.588000059,4.290999889
2/2/2018 13:00,3.447000027,3.447000027,4.290999889
2/2/2018 14:00,3.305999994,3.305999994,6.261000156
2/2/2018 15:00,3.868999958,3.868999958,3.938999891
2/2/2018 16:00,3.305999994,3.305999994,1.758999944
2/2/2018 17:00,3.51699996,3.51699996,1.758999944
2/2/2018 18:00,2.321000099,2.321000099,1.758999944
2/2/2018 19:00,2.039999962,2.039999962,1.758999944
2/2/2018 20:00,1.899000049,1.899000049,1.758999944
2/2/2018 21:00,2.461999893,2.461999893,1.758999944
2/2/2018 22:00,2.532000065,2.532000065,1.758999944
2/2/2018 23:00,2.039999962,2.039999962,1.758999944
2/3/2018 0:00,2.039999962,2.039999962,2.743999958
2/3/2018 1:00,0.843999982,0.843999982,3.025000095
2/3/2018 2:00,0.703000009,0.703000009,3.025000095
2/3/2018 3:00,0.703000009,0.703000009,3.236000061
2/3/2018 4:00,1.337000012,1.337000012,2.884000063
2/3/2018 5:00,0.773999989,0.773999989,2.743999958
2/3/2018 6:00,0.0,0.0,2.461999893
2/3/2018 7:00,0.0,0.0,2.039999962
2/3/2018 8:00,0.0,0.0,2.39199996
2/3/2018 9:00,0.773999989,0.773999989,3.165999889
2/3/2018 10:00,1.406999946,1.406999946,3.799000025
2/3/2018 11:00,2.039999962,2.039999962,4.712999821
2/3/2018 12:00,1.266000032,1.266000032,4.290999889
2/3/2018 13:00,1.970000029,1.970000029,4.290999889
2/3/2018 14:00,3.447000027,3.447000027,6.261000156
2/3/2018 15:00,3.447000027,3.447000027,3.938999891
2/3/2018 16:00,3.657999992,3.657999992,1.758999944
2/3/2018 17:00,3.236000061,3.236000061,1.758999944
2/3/2018 18:00,2.461999893,2.461999893,1.758999944
2/3/2018 19:00,2.39199996,2.39199996,1.758999944
2/3/2018 20:00,1.687999964,1.687999964,1.758999944
2/3/2018 21:00,1.266000032,1.266000032,1.758999944
2/3/2018 22:00,2.180999994,2.180999994,1.758999944
2/3/2018 23:00,0.773999989,0.773999989,1.758999944
