Date,Daily minimum temperatures,actual,forecast
1/1/1989,14.3,14.3,14.135123110533664
1/2/1989,17.4,17.4,13.955288997240269
1/3/1989,18.5,18.5,15.428185865069668
1/4/1989,16.8,16.8,17.024446818012308
1/5/1989,11.5,11.5,15.443355008108789
1/6/1989,9.5,9.5,12.276760333505251
1/7/1989,12.2,12.2,11.518354560673377
1/8/1989,15.7,15.7,13.047361042846726
1/9/1989,16.3,16.3,14.892182394692462
1/10/1989,13.6,13.6,14.69898419529869
1/11/1989,12.6,12.6,13.334564676200086
1/12/1989,13.8,13.8,12.43755647036729
1/13/1989,12.1,12.1,13.405711107953875
1/14/1989,13.4,13.4,13.338830107653024
1/15/1989,17.3,17.3,13.9296070372508
1/16/1989,19.4,19.4,16.1456806729523
1/17/1989,16.6,16.6,16.462399214055694
1/18/1989,13.9,13.9,14.816630898628176
1/19/1989,13.1,13.1,13.890565185168295
1/20/1989,16.0,16.0,13.488658354131964
1/21/1989,14.5,14.5,16.189582114117822
1/22/1989,15.0,15.0,14.813995672414142
1/23/1989,12.6,12.6,14.775165783247068
1/24/1989,12.5,12.5,13.379051170728529
1/25/1989,15.2,15.2,13.52401892239865
1/26/1989,16.2,16.2,14.771976386702228
1/27/1989,16.5,16.5,15.807333702514278
1/28/1989,20.1,20.1,14.586529972517036
1/29/1989,20.6,20.6,17.537910041676312
1/30/1989,16.9,16.9,17.32719964274819
1/31/1989,16.5,16.5,16.23893115681421
2/1/1989,16.1,16.1,15.64383768058604
2/2/1989,14.4,14.4,15.932397217961704
2/3/1989,16.3,16.3,14.730806272452368
2/4/1989,15.7,15.7,16.520677125938214
2/5/1989,14.2,14.2,15.628244247180806
2/6/1989,13.2,13.2,14.2594913392621
2/7/1989,16.8,16.8,13.706515469102872
2/8/1989,18.5,18.5,16.165571804562077
2/9/1989,16.7,16.7,17.005052487364352
2/10/1989,15.3,15.3,15.744337500208951
2/11/1989,15.9,15.9,14.368065066734502
2/12/1989,15.2,15.2,15.694918324260955
2/13/1989,17.5,17.5,14.851457970702976
2/14/1989,18.3,18.3,17.37964871501741
2/15/1989,19.4,19.4,17.64008969371106
2/16/1989,19.4,19.4,18.384370331352343
2/17/1989,19.5,19.5,17.786622789812405
2/18/1989,20.5,20.5,18.33608228362515
2/19/1989,15.7,15.7,18.086539948823656
2/20/1989,15.0,15.0,15.69023467501697
2/21/1989,16.1,16.1,14.760248686539116
2/22/1989,14.3,14.3,16.277365579049437
2/23/1989,13.0,13.0,14.833896715237232
2/24/1989,16.2,16.2,13.899807434437792
2/25/1989,17.7,17.7,16.031596790924922
2/26/1989,13.2,13.2,16.89813157030242
2/27/1989,15.8,15.8,13.486465440791402
2/28/1989,18.5,18.5,15.2352800243493
3/1/1989,20.4,20.4,17.094689645355498
3/2/1989,22.0,22.0,17.379897321202694
3/3/1989,19.7,19.7,18.73638800357763
3/4/1989,19.6,19.6,18.69114937767728
3/5/1989,20.3,20.3,17.775488315948234
3/6/1989,18.3,18.3,18.61729836712641
3/7/1989,18.9,18.9,18.02129214348285
3/8/1989,20.3,20.3,18.29623112123066
3/9/1989,21.4,21.4,19.03469082861458
3/10/1989,18.3,18.3,19.241655479100967
3/11/1989,17.8,17.8,18.24086127760517
3/12/1989,17.7,17.7,17.083825104171428
3/13/1989,12.8,12.8,16.95592512293162
3/14/1989,15.1,15.1,13.49223574525523
3/15/1989,15.0,15.0,14.912862456408048
3/16/1989,14.8,14.8,14.776565438837984
3/17/1989,12.0,12.0,14.850493201240498
3/18/1989,12.5,12.5,13.335969129731634
3/19/1989,15.0,15.0,13.476418416551446
3/20/1989,17.1,17.1,14.574799218060818
3/21/1989,17.3,17.3,15.86627529022702
3/22/1989,16.9,16.9,15.1865260004514
3/23/1989,16.5,16.5,15.209983367195798
3/24/1989,13.6,13.6,15.279710132902142
3/25/1989,13.2,13.2,14.003989405867593
3/26/1989,9.4,9.4,13.831223805310064
3/27/1989,9.5,9.5,11.94849336284206
3/28/1989,11.8,11.8,11.715279435459207
3/29/1989,10.4,10.4,13.041319145094912
3/30/1989,9.7,9.7,10.982847156314111
3/31/1989,12.6,12.6,10.287802217768965
4/1/1989,13.3,13.3,12.251201701899054
4/2/1989,15.1,15.1,11.381070303579635
4/3/1989,14.2,14.2,12.87148970535455
4/4/1989,14.2,14.2,13.23010042571013
4/5/1989,19.2,19.2,13.120952838450284
4/6/1989,12.6,12.6,17.121823088731016
4/7/1989,14.2,14.2,13.286042686238964
4/8/1989,11.9,11.9,14.234629569843358
4/9/1989,13.9,13.9,13.514913386413998
4/10/1989,13.5,13.5,14.252635015800328
4/11/1989,15.3,15.3,14.312195692487965
4/12/1989,13.9,13.9,14.37098627588608
4/13/1989,14.0,14.0,13.863478258642946
4/14/1989,12.9,12.9,14.101352584259484
4/15/1989,8.5,8.5,13.18571697180644
4/16/1989,11.4,11.4,11.206195869840954
4/17/1989,10.9,10.9,12.439531822384538
4/18/1989,12.0,12.0,11.813955385834282
4/19/1989,8.6,8.6,12.250237279417007
4/20/1989,9.0,9.0,10.09738223546206
4/21/1989,9.6,9.6,9.842020801928207
4/22/1989,10.2,10.2,9.898798432463591
4/23/1989,9.8,9.8,10.14249833604989
4/24/1989,8.3,8.3,9.515948882097222
4/25/1989,11.0,11.0,8.88011300170068
4/26/1989,11.9,11.9,10.086808092865867
4/27/1989,14.0,14.0,10.588166611463684
4/28/1989,15.8,15.8,11.884648225588586
4/29/1989,14.5,14.5,13.596720537968118
4/30/1989,13.2,13.2,13.07103675533824
5/1/1989,14.2,14.2,12.401589971723698
5/2/1989,14.6,14.6,13.854695526469609
5/3/1989,11.8,11.8,14.578072810653747
5/4/1989,14.4,14.4,13.222715841592496
5/5/1989,10.4,10.4,14.450517086687578
5/6/1989,10.3,10.3,12.058523705740493
5/7/1989,10.8,10.8,11.712332521104786
5/8/1989,10.5,10.5,11.675265842445125
5/9/1989,9.5,9.5,11.700580025573636
5/10/1989,12.5,12.5,10.59074920726414
5/11/1989,13.7,13.7,11.818937799783876
5/12/1989,12.7,12.7,12.06317139747168
5/13/1989,11.9,11.9,11.449367777426724
5/14/1989,11.4,11.4,12.1012002647094
5/15/1989,9.7,9.7,11.116746587541558
5/16/1989,8.3,8.3,10.820910309079505
5/17/1989,8.1,8.1,9.878818183390266
5/18/1989,11.7,11.7,9.548242217651882
5/19/1989,11.6,11.6,11.684028987877127
5/20/1989,7.4,7.4,10.642770677302602
5/21/1989,5.2,5.2,8.63773417235097
5/22/1989,11.0,11.0,7.454411863361121
5/23/1989,9.5,9.5,10.09949694410634
5/24/1989,9.2,9.2,9.530693488330604
5/25/1989,10.7,10.7,9.31399037185021
5/26/1989,9.0,9.0,10.315766158384612
5/27/1989,10.2,10.2,8.610201840747292
5/28/1989,10.3,10.3,9.964838742850697
5/29/1989,12.1,12.1,9.724828709151891
5/30/1989,13.2,13.2,10.95557520741953
5/31/1989,6.6,6.6,11.610084301511137
6/1/1989,2.3,2.3,8.660711488366472
6/2/1989,1.4,1.4,5.625800956819505
6/3/1989,2.1,2.1,4.593235679482325
6/4/1989,6.6,6.6,5.573999786917635
6/5/1989,8.9,8.9,7.79145755359981
6/6/1989,7.8,7.8,9.451543188408214
6/7/1989,9.0,9.0,7.828082081979128
6/8/1989,10.3,10.3,7.907083151339713
6/9/1989,7.9,7.9,8.481154698057097
6/10/1989,7.2,7.2,7.306255817556139
6/11/1989,8.6,8.6,8.44294268533638
6/12/1989,8.8,8.8,8.18945430037351
6/13/1989,6.2,6.2,8.573175169323887
6/14/1989,9.5,9.5,7.779594707826544
6/15/1989,10.2,10.2,9.240457224527924
6/16/1989,9.7,9.7,8.607584827832309
6/17/1989,11.2,11.2,9.03118146379292
6/18/1989,10.2,10.2,9.92293983432779
6/19/1989,10.1,10.1,9.065376168574875
6/20/1989,8.1,8.1,9.607474972985068
6/21/1989,6.6,6.6,8.923673067887924
6/22/1989,5.0,5.0,8.585423059145047
6/23/1989,4.7,4.7,7.311143425462257
6/24/1989,5.3,5.3,6.828783358096114
6/25/1989,4.5,4.5,7.330972885735328
6/26/1989,2.3,2.3,6.326367922078867
6/27/1989,1.4,1.4,4.498142626730792
6/28/1989,0.5,0.5,3.638279689687802
6/29/1989,2.4,2.4,3.99324842630325
6/30/1989,8.0,8.0,4.9550369753587
7/1/1989,6.0,6.0,7.667275501327162
7/2/1989,7.1,7.1,6.934752999384053
7/3/1989,9.7,9.7,7.267948467255031
7/4/1989,6.9,6.9,8.4781918964099
7/5/1989,5.3,5.3,6.962926471090184
7/6/1989,7.0,7.0,6.977912863014668
7/7/1989,6.2,6.2,7.436275111420754
7/8/1989,7.0,7.0,7.468478578708025
7/9/1989,9.7,9.7,7.703967961379957
7/10/1989,8.0,8.0,8.798561725156484
7/11/1989,8.5,8.5,7.837696446135451
7/12/1989,7.1,7.1,8.456087272449892
7/13/1989,7.5,7.5,7.562438384257699
7/14/1989,3.3,3.3,7.947508966340079
7/15/1989,1.8,1.8,4.477110616029496
7/16/1989,2.6,2.6,4.439786776409858
7/17/1989,5.3,5.3,4.430848708210641
7/18/1989,5.8,5.8,6.684665979311811
7/19/1989,5.8,5.8,6.747303902967138
7/20/1989,7.2,7.2,6.784972765780217
7/21/1989,5.3,5.3,7.863857700591368
7/22/1989,1.6,1.6,6.2934231909118585
7/23/1989,3.1,3.1,3.192238442908498
7/24/1989,5.3,5.3,5.00540488136435
7/25/1989,7.7,7.7,6.655904838678436
7/26/1989,4.2,4.2,7.605502486362823
7/27/1989,5.5,5.5,5.3815859293136405
7/28/1989,9.0,9.0,6.879188247123739
7/29/1989,11.2,11.2,7.598369626583687
7/30/1989,8.0,8.0,8.687490392390586
7/31/1989,7.6,7.6,8.202730618485008
8/1/1989,3.7,3.7,8.342759311761764
8/2/1989,7.5,7.5,4.685534963009711
8/3/1989,8.1,8.1,8.388829292106912
8/4/1989,8.4,8.4,7.950519177469935
8/5/1989,7.1,7.1,8.073284042525762
8/6/1989,7.6,7.6,7.45347117815393
8/7/1989,7.6,7.6,7.776871473166423
8/8/1989,5.6,5.6,7.433747371514898
8/9/1989,7.0,7.0,6.833670950515398
8/10/1989,10.5,10.5,7.548106785043352
8/11/1989,7.3,7.3,8.83212765178331
8/12/1989,7.8,7.8,7.652208090319696
8/13/1989,5.8,5.8,8.344140879597253
8/14/1989,3.8,3.8,6.939261245692737
8/15/1989,5.8,5.8,4.797525297460542
8/16/1989,6.7,6.7,7.199544573498834
8/17/1989,6.6,6.6,7.5725708776002625
8/18/1989,6.6,6.6,7.426286964540852
8/19/1989,9.0,9.0,7.417730447286826
8/20/1989,8.1,8.1,8.35144322137034
8/21/1989,5.1,5.1,7.469689883047453
8/22/1989,8.6,8.6,6.777892653082958
8/23/1989,7.0,7.0,8.321718810216002
8/24/1989,5.5,5.5,7.436572035860602
8/25/1989,7.4,7.4,7.13048450827018
8/26/1989,6.2,6.2,7.838335517646119
8/27/1989,4.2,4.2,7.471416657964676
8/28/1989,6.3,6.3,5.780422824779627
8/29/1989,7.0,7.0,7.544806206090238
8/30/1989,4.0,4.0,7.500707854422364
8/31/1989,8.0,8.0,5.102672801172363
9/1/1989,8.8,8.8,7.829018696718083
9/2/1989,8.8,8.8,7.966576049818962
9/3/1989,6.1,6.1,7.876875626046371
9/4/1989,8.6,8.6,7.086285553978821
9/5/1989,8.9,8.9,8.465159799972877
9/6/1989,7.8,7.8,7.758238316967333
9/7/1989,5.0,5.0,8.147007733380502
9/8/1989,7.0,7.0,6.929722752405216
9/9/1989,13.3,13.3,7.49311192185963
9/10/1989,7.9,7.9,10.785155945545648
9/11/1989,7.5,7.5,7.654435889370024
9/12/1989,8.3,8.3,8.230166164181473
9/13/1989,7.2,7.2,8.184655536380813
9/14/1989,6.5,6.5,8.659050870101563
9/15/1989,8.9,8.9,7.641152679130995
9/16/1989,7.4,7.4,9.021254412110038
9/17/1989,9.9,9.9,7.638591280243742
9/18/1989,9.3,9.3,8.988335336347571
9/19/1989,10.6,10.6,8.479051482701655
9/20/1989,8.6,8.6,9.310011197370802
9/21/1989,7.2,7.2,8.501019412219087
9/22/1989,12.6,12.6,8.265061210535682
9/23/1989,7.8,7.8,10.895030225507478
9/24/1989,6.3,6.3,8.14140677106862
9/25/1989,9.2,9.2,7.994139878229753
9/26/1989,5.8,5.8,9.640988679322392
9/27/1989,9.0,9.0,7.099379914628011
9/28/1989,5.0,5.0,9.006589248674642
9/29/1989,11.9,11.9,6.853874679826834
9/30/1989,13.4,13.4,10.78041602399734
10/1/1989,10.5,10.5,10.06046369374477
