date,OT,actual,forecast
2/1/2018 16:00,3.799000025,3.799000025,4.287378600899399
2/1/2018 17:00,3.588000059,3.588000059,4.185537652743465
2/1/2018 18:00,3.799000025,3.799000025,3.973264289975004
2/1/2018 19:00,3.588000059,3.588000059,3.960168856309294
2/1/2018 20:00,3.305999994,3.305999994,3.9179508170442015
2/1/2018 21:00,3.657999992,3.657999992,3.932654532659421
2/1/2018 22:00,4.290999889,4.290999889,3.857531380677689
2/1/2018 23:00,3.938999891,3.938999891,3.8454852933634247
2/2/2018 0:00,3.799000025,3.799000025,3.873619067709387
2/2/2018 1:00,4.361999989,4.361999989,3.8782663790538288
2/2/2018 2:00,4.643000126,4.643000126,3.880486431098776
2/2/2018 3:00,4.221000195,4.221000195,3.887519774324722
2/2/2018 4:00,4.079999924,4.079999924,3.9274400240827942
2/2/2018 5:00,3.868999958,3.868999958,4.004537249674316
2/2/2018 6:00,3.938999891,3.938999891,3.996469193248844
2/2/2018 7:00,3.727999926,3.727999926,4.0104791043194
2/2/2018 8:00,3.868999958,3.868999958,4.000044502556928
2/2/2018 9:00,4.43200016,4.43200016,4.0104791043194
2/2/2018 10:00,3.377000093,3.377000093,4.085868389507591
2/2/2018 11:00,4.079999924,4.079999924,4.141734557011279
2/2/2018 12:00,3.588000059,3.588000059,4.085895642781268
2/2/2018 13:00,3.447000027,3.447000027,4.093869451705664
2/2/2018 14:00,3.305999994,3.305999994,4.200654986744028
2/2/2018 15:00,3.868999958,3.868999958,4.168772223005787
2/2/2018 16:00,3.305999994,3.305999994,4.152348447452239
2/2/2018 17:00,3.51699996,3.51699996,4.152348447452239
2/2/2018 18:00,2.321000099,2.321000099,4.037260068495897
2/2/2018 19:00,2.039999962,2.039999962,4.0549221921391485
2/2/2018 20:00,1.899000049,1.899000049,3.903707542375341
2/2/2018 21:00,2.461999893,2.461999893,3.9615325678214464
2/2/2018 22:00,2.532000065,2.532000065,3.880470884605356
2/2/2018 23:00,2.039999962,2.039999962,3.860016707587538
2/3/2018 0:00,2.039999962,2.039999962,3.829426798253376
2/3/2018 1:00,0.843999982,0.843999982,3.8153840288816734
2/3/2018 2:00,0.703000009,0.703000009,3.786692637173167
2/3/2018 3:00,0.703000009,0.703000009,3.851069979649785
2/3/2018 4:00,1.337000012,1.337000012,3.812597193930069
2/3/2018 5:00,0.773999989,0.773999989,3.77793715413647
2/3/2018 6:00,0.0,0.0,3.77793715413647
2/3/2018 7:00,0.0,0.0,3.7802507931850697
2/3/2018 8:00,0.0,0.0,3.7903180644906778
2/3/2018 9:00,0.773999989,0.773999989,3.6132126782980416
2/3/2018 10:00,1.406999946,1.406999946,3.2254513890677816
2/3/2018 11:00,2.039999962,2.039999962,3.003935668046996
2/3/2018 12:00,1.266000032,1.266000032,2.744763078604349
2/3/2018 13:00,1.970000029,1.970000029,2.547124436450456
2/3/2018 14:00,3.447000027,3.447000027,2.3453120330656603
2/3/2018 15:00,3.447000027,3.447000027,2.3136529701140702
2/3/2018 16:00,3.657999992,3.657999992,2.282517209459756
2/3/2018 17:00,3.236000061,3.236000061,2.238734515444909
2/3/2018 18:00,2.461999893,2.461999893,2.287063808516094
2/3/2018 19:00,2.39199996,2.39199996,2.243305375847033
2/3/2018 20:00,1.687999964,1.687999964,2.373990694352913
2/3/2018 21:00,1.266000032,1.266000032,2.422365314901091
2/3/2018 22:00,2.180999994,2.180999994,2.4157820280557623
2/3/2018 23:00,0.773999989,0.773999989,2.4479960957160616
2/4/2018 0:00,1.899000049,1.899000049,2.3650215491619564
2/4/2018 1:00,1.828999996,1.828999996,2.3650215491619564
2/4/2018 2:00,2.250999928,2.250999928,2.413879043040808
2/4/2018 3:00,2.039999962,2.039999962,2.413879043040808
2/4/2018 4:00,2.180999994,2.180999994,2.4199013945413563
2/4/2018 5:00,2.39199996,2.39199996,2.343942914124981
2/4/2018 6:00,1.687999964,1.687999964,2.3350919204664424
2/4/2018 7:00,1.547999978,1.547999978,2.451418051777251
2/4/2018 8:00,1.899000049,1.899000049,2.4310162180279384
2/4/2018 9:00,2.673000097,2.673000097,2.7026078018774737
2/4/2018 10:00,2.884000063,2.884000063,2.829719566958341
2/4/2018 11:00,3.799000025,3.799000025,3.038210073235179
2/4/2018 12:00,2.954999924,2.954999924,3.0301215569080475
2/4/2018 13:00,3.377000093,3.377000093,2.994248735952311
2/4/2018 14:00,4.43200016,4.43200016,3.023167616598716
2/4/2018 15:00,3.868999958,3.868999958,2.976345614590229
2/4/2018 16:00,4.150000095,4.150000095,2.996493467934994
2/4/2018 17:00,4.150000095,4.150000095,3.00443651794078
2/4/2018 18:00,3.236000061,3.236000061,2.975525846423321
2/4/2018 19:00,2.884000063,2.884000063,3.0983761756176333
2/4/2018 20:00,2.461999893,2.461999893,3.0972489823306217
2/4/2018 21:00,3.447000027,3.447000027,3.0941488955618355
2/4/2018 22:00,4.079999924,4.079999924,3.123799952175667
2/4/2018 23:00,3.588000059,3.588000059,3.139155730719016
2/5/2018 0:00,4.290999889,4.290999889,3.2950424943236745
2/5/2018 1:00,3.799000025,3.799000025,3.3373038206194203
2/5/2018 2:00,3.165999889,3.165999889,3.514459982613756
2/5/2018 3:00,4.079999924,4.079999924,3.787692464153922
2/5/2018 4:00,3.095000029,3.095000029,4.03514171501944
2/5/2018 5:00,3.588000059,3.588000059,4.044419337607866
2/5/2018 6:00,2.884000063,2.884000063,4.0380981940311065
2/5/2018 7:00,3.025000095,3.025000095,4.0380981940311065
2/5/2018 8:00,3.588000059,3.588000059,4.003974291493275
2/5/2018 9:00,3.447000027,3.447000027,4.005969503056553
2/5/2018 10:00,2.884000063,2.884000063,3.977066646012551
2/5/2018 11:00,3.868999958,3.868999958,3.977066646012551
2/5/2018 12:00,2.884000063,2.884000063,4.03588458148221
2/5/2018 13:00,3.305999994,3.305999994,4.052579085545895
2/5/2018 14:00,4.501999855,4.501999855,4.056875816029118
2/5/2018 15:00,4.010000229,4.010000229,3.993655092984183
2/5/2018 16:00,4.079999924,4.079999924,3.9508238156369977
2/5/2018 17:00,5.205999851,5.205999851,3.938568898757182
2/5/2018 18:00,4.290999889,4.290999889,3.9411033338982615
2/5/2018 19:00,4.290999889,4.290999889,3.960063574547639
2/5/2018 20:00,3.938999891,3.938999891,3.94066465797693
2/5/2018 21:00,4.221000195,4.221000195,3.967687440398744
2/5/2018 22:00,4.290999889,4.290999889,3.9657826016437054
2/5/2018 23:00,3.799000025,3.799000025,3.98465541112544
2/6/2018 0:00,3.938999891,3.938999891,3.9656144129371143
2/6/2018 1:00,4.221000195,4.221000195,3.948573048577344
2/6/2018 2:00,3.799000025,3.799000025,3.924397880293255
2/6/2018 3:00,3.51699996,3.51699996,3.874029130385686
2/6/2018 4:00,4.290999889,4.290999889,3.970250559456357
2/6/2018 5:00,4.010000229,4.010000229,3.958554992513324
2/6/2018 6:00,4.010000229,4.010000229,3.9284712644260926
2/6/2018 7:00,1.547999978,1.547999978,3.9284712644260926
2/6/2018 8:00,1.19599998,1.19599998,4.036773385856981
2/6/2018 9:00,1.126000047,1.126000047,4.029838127791553
2/6/2018 10:00,1.476999998,1.476999998,4.001536414381936
2/6/2018 11:00,1.687999964,1.687999964,4.001536414381936
2/6/2018 12:00,1.758999944,1.758999944,4.020538838770495
2/6/2018 13:00,2.461999893,2.461999893,4.021766769413683
2/6/2018 14:00,4.501999855,4.501999855,4.002709753943689
2/6/2018 15:00,3.799000025,3.799000025,3.990758642275461
2/6/2018 16:00,2.673000097,2.673000097,4.002709753943689
2/6/2018 17:00,2.673000097,2.673000097,4.065048468896769
2/6/2018 18:00,2.602999926,2.602999926,3.946949950116675
2/6/2018 19:00,2.250999928,2.250999928,3.957919182518723
2/6/2018 20:00,2.180999994,2.180999994,3.9775374911729138
2/6/2018 21:00,2.532000065,2.532000065,3.99370344616252
2/6/2018 22:00,2.602999926,2.602999926,3.931719702008549
2/6/2018 23:00,2.250999928,2.250999928,3.942559487229601
2/7/2018 0:00,1.828999996,1.828999996,3.935095077953191
2/7/2018 1:00,2.039999962,2.039999962,3.952096336376264
2/7/2018 2:00,1.970000029,1.970000029,3.9762715046603496
2/7/2018 3:00,2.461999893,2.461999893,3.966343992028112
2/7/2018 4:00,2.250999928,2.250999928,3.954037406436639
2/7/2018 5:00,2.321000099,2.321000099,3.937107566279483
2/7/2018 6:00,2.461999893,2.461999893,3.9472168132703223
2/7/2018 7:00,2.602999926,2.602999926,4.050455701921765
2/7/2018 8:00,2.884000063,2.884000063,3.9809386026449785
2/7/2018 9:00,3.588000059,3.588000059,3.9707929466249103
2/7/2018 10:00,4.150000095,4.150000095,3.981033871516063
2/7/2018 11:00,4.501999855,4.501999855,3.977460533590748
2/7/2018 12:00,4.010000229,4.010000229,3.970924624525225
2/7/2018 13:00,4.290999889,4.290999889,3.980331646233527
2/7/2018 14:00,4.572999954,4.572999954,3.980331646233527
2/7/2018 15:00,4.923999786,4.923999786,3.980331646233527
2/7/2018 16:00,4.643000126,4.643000126,3.980331646233527
2/7/2018 17:00,5.065000057,5.065000057,4.050814664203166
2/7/2018 18:00,4.994999886,4.994999886,4.001534881195218
2/7/2018 19:00,5.135000229,5.135000229,4.026985268631472
2/7/2018 20:00,5.135000229,5.135000229,3.998509220735973
2/7/2018 21:00,4.643000126,4.643000126,3.956892878310109
2/7/2018 22:00,4.643000126,4.643000126,3.970487507193259
2/7/2018 23:00,3.588000059,3.588000059,3.97523078550875
2/8/2018 0:00,1.899000049,1.899000049,3.998665440695651
2/8/2018 1:00,2.109999895,2.109999895,3.998665440695651
2/8/2018 2:00,4.150000095,4.150000095,3.998665440695651
2/8/2018 3:00,4.221000195,4.221000195,3.998665440695651
2/8/2018 4:00,3.727999926,3.727999926,3.998665440695651
2/8/2018 5:00,3.588000059,3.588000059,3.998665440695651
2/8/2018 6:00,3.727999926,3.727999926,3.998665440695651
2/8/2018 7:00,3.165999889,3.165999889,3.998665440695651
2/8/2018 8:00,3.025000095,3.025000095,3.995675030074666
2/8/2018 9:00,2.180999994,2.180999994,3.995675030074666
2/8/2018 10:00,2.532000065,2.532000065,4.023964247667228
2/8/2018 11:00,2.884000063,2.884000063,4.01177201940906
2/8/2018 12:00,3.025000095,3.025000095,3.995675030074666
2/8/2018 13:00,2.884000063,2.884000063,3.995675030074666
2/8/2018 14:00,3.938999891,3.938999891,3.995675030074666
2/8/2018 15:00,3.588000059,3.588000059,3.995675030074666
2/8/2018 16:00,3.447000027,3.447000027,3.630352512847832
2/8/2018 17:00,3.868999958,3.868999958,3.7004490234262337
2/8/2018 18:00,3.377000093,3.377000093,3.702737228529886
2/8/2018 19:00,2.813999891,2.813999891,3.622361517483414
2/8/2018 20:00,2.743999958,2.743999958,3.538146445298741
2/8/2018 21:00,2.884000063,2.884000063,3.61886465499329
2/8/2018 22:00,2.813999891,2.813999891,3.538700446221698
2/8/2018 23:00,2.602999926,2.602999926,3.526597425854729
2/9/2018 0:00,2.813999891,2.813999891,3.552492330921932
2/9/2018 1:00,2.602999926,2.602999926,3.5609635385885325
2/9/2018 2:00,2.954999924,2.954999924,3.5849272371757124
2/9/2018 3:00,2.884000063,2.884000063,3.5580409126629218
2/9/2018 4:00,3.377000093,3.377000093,3.5152391622183106
2/9/2018 5:00,3.305999994,3.305999994,3.5116000087967576
2/9/2018 6:00,3.305999994,3.305999994,3.5359663117208577
2/9/2018 7:00,3.305999994,3.305999994,3.521717195787083
2/9/2018 8:00,3.377000093,3.377000093,3.542511570556916
2/9/2018 9:00,3.588000059,3.588000059,3.577979537776278
2/9/2018 10:00,3.727999926,3.727999926,3.5839268868204224
2/9/2018 11:00,4.643000126,4.643000126,3.600623126528372
2/9/2018 12:00,5.697999954,5.697999954,3.5757714653642267
2/9/2018 13:00,5.486999989,5.486999989,3.589977396510108
2/9/2018 14:00,5.768000126,5.768000126,3.603189693799762
2/9/2018 15:00,5.768000126,5.768000126,3.567745934048594
2/9/2018 16:00,5.768000126,5.768000126,3.581237485214757
2/9/2018 17:00,5.768000126,5.768000126,3.5796526526852284
2/9/2018 18:00,5.627999783,5.627999783,3.575932007318892
2/9/2018 19:00,5.346000195,5.346000195,3.5759891802193566
2/9/2018 20:00,5.839000225,5.839000225,3.5526282085074783
2/9/2018 21:00,5.697999954,5.697999954,3.5511976056055725
2/9/2018 22:00,5.416999817,5.416999817,3.53160291809358
2/9/2018 23:00,5.768000126,5.768000126,3.512003273318025
2/10/2018 0:00,5.839000225,5.839000225,3.5168038260593537
2/10/2018 1:00,5.90899992,5.90899992,3.510988139512886
2/10/2018 2:00,6.190999985,6.190999985,3.5374353322154666
2/10/2018 3:00,5.697999954,5.697999954,3.5624838371216105
2/10/2018 4:00,4.712999821,4.712999821,3.525786931791261
2/10/2018 5:00,4.643000126,4.643000126,3.553819156009895
2/10/2018 6:00,3.095000029,3.095000029,3.553878129780676
2/10/2018 7:00,2.813999891,2.813999891,3.568153902010878
2/10/2018 8:00,3.447000027,3.447000027,3.5873536908633734
2/10/2018 9:00,2.321000099,2.321000099,3.572296345587508
2/10/2018 10:00,1.899000049,1.899000049,3.5839056337802724
2/10/2018 11:00,2.250999928,2.250999928,3.5664053697489626
2/10/2018 12:00,3.025000095,3.025000095,3.5839056337802724
2/10/2018 13:00,3.025000095,3.025000095,3.5687690109878885
2/10/2018 14:00,3.938999891,3.938999891,3.59188040928292
2/10/2018 15:00,3.236000061,3.236000061,3.574807717413764
2/10/2018 16:00,3.727999926,3.727999926,3.6099551008695694
2/10/2018 17:00,4.150000095,4.150000095,3.6050541904398834
2/10/2018 18:00,4.221000195,4.221000195,3.591716426267488
2/10/2018 19:00,3.727999926,3.727999926,3.561516763559547
2/10/2018 20:00,3.799000025,3.799000025,3.5248144142189863
2/10/2018 21:00,3.868999958,3.868999958,3.5083310348031023
2/10/2018 22:00,3.095000029,3.095000029,3.5788768079755613
2/10/2018 23:00,1.337000012,1.337000012,3.5678859948206267
2/11/2018 0:00,2.532000065,2.532000065,3.5205292555833205
2/11/2018 1:00,3.095000029,3.095000029,3.5431775793072875
2/11/2018 2:00,4.290999889,4.290999889,3.5071176366684664
2/11/2018 3:00,3.938999891,3.938999891,3.5538701801887687
2/11/2018 4:00,3.868999958,3.868999958,3.5319522801979124
2/11/2018 5:00,3.657999992,3.657999992,3.5130723267052235
2/11/2018 6:00,2.673000097,2.673000097,3.499133146708654
2/11/2018 7:00,3.095000029,3.095000029,3.481550621614112
2/11/2018 8:00,4.079999924,4.079999924,3.4268759157058923
2/11/2018 9:00,3.377000093,3.377000093,3.439155153722308
2/11/2018 10:00,2.813999891,2.813999891,3.464921906876248
2/11/2018 11:00,3.377000093,3.377000093,3.465030929648984
2/11/2018 12:00,2.954999924,2.954999924,3.469918270554671
2/11/2018 13:00,2.743999958,2.743999958,3.475516215428529
2/11/2018 14:00,3.447000027,3.447000027,3.478815311342068
2/11/2018 15:00,3.095000029,3.095000029,3.493924953073684
2/11/2018 16:00,3.095000029,3.095000029,3.5324824513829847
2/11/2018 17:00,2.461999893,2.461999893,3.547589729867659
2/11/2018 18:00,1.970000029,1.970000029,3.534087521573149
2/11/2018 19:00,3.095000029,3.095000029,3.5324824513829847
2/11/2018 20:00,1.899000049,1.899000049,3.5169456433345987
2/11/2018 21:00,2.743999958,2.743999958,3.521844628385195
2/11/2018 22:00,3.657999992,3.657999992,3.53232991416474
2/11/2018 23:00,3.165999889,3.165999889,3.506309549837807
2/12/2018 0:00,3.095000029,3.095000029,3.4680364931246
2/12/2018 1:00,3.095000029,3.095000029,3.4285905440553046
2/12/2018 2:00,2.743999958,2.743999958,3.4381656267200067
2/12/2018 3:00,2.743999958,2.743999958,3.4381656267200067
2/12/2018 4:00,2.884000063,2.884000063,3.4381656267200067
2/12/2018 5:00,2.884000063,2.884000063,3.443697822539979
2/12/2018 6:00,2.673000097,2.673000097,3.449382555578196
2/12/2018 7:00,2.532000065,2.532000065,3.463588486724077
