Month,Heater,Ice cream,actual,forecast
2017-03,25,44,44.0,35.97282791137695
2017-04,20,55,55.0,41.814002990722656
2017-05,21,60,60.0,47.229766845703125
2017-06,20,74,74.0,52.9736213684082
2017-07,19,89,89.0,57.716102600097656
2017-08,19,64,64.0,61.39073181152344
2017-09,23,48,48.0,61.2581672668457
2017-10,33,40,40.0,57.24175262451172
2017-11,43,36,36.0,43.03030776977539
2017-12,56,35,35.0,46.3178939819336
2018-01,56,40,40.0,39.15563201904297
2018-02,33,42,42.0,37.11670684814453
2018-03,27,51,51.0,41.94681167602539
2018-04,24,56,56.0,49.48421478271485
2018-05,22,71,71.0,54.98301696777344
2018-06,21,79,79.0,63.784610748291016
2018-07,21,91,91.0,69.54415893554688
2018-08,21,66,66.0,72.08820343017578
2018-09,24,49,49.0,62.85035705566406
2018-10,39,39,39.0,51.981910705566406
2018-11,53,34,34.0,44.108699798583984
2018-12,48,36,36.0,38.590370178222656
2019-01,49,39,39.0,36.48784255981445
2019-02,39,42,42.0,42.127567291259766
2019-03,30,53,53.0,45.29803466796875
2019-04,24,57,57.0,51.48649978637695
2019-05,23,65,65.0,58.26808166503906
2019-06,22,82,82.0,66.3709945678711
2019-07,21,100,100.0,73.55632019042969
2019-08,21,68,68.0,71.1489028930664
2019-09,24,51,51.0,68.84255981445312
2019-10,40,40,40.0,50.522369384765625
2019-11,56,36,36.0,39.58113098144531
2019-12,46,36,36.0,37.05963897705078
2020-01,41,43,43.0,38.56394958496094
2020-02,34,45,45.0,46.99986267089844
2020-03,25,44,44.0,50.789794921875
2020-04,25,53,53.0,58.396629333496094
2020-05,27,70,70.0,63.00991439819336
2020-06,24,74,74.0,71.81716918945312
