Date,Daily minimum temperatures,actual,forecast
1/1/1989,14.3,14.3,14.118313789367676
1/2/1989,17.4,17.4,14.05660343170166
1/3/1989,18.5,18.5,14.165026664733888
1/4/1989,16.8,16.8,14.054502487182615
1/5/1989,11.5,11.5,13.949567794799805
1/6/1989,9.5,9.5,14.07041358947754
1/7/1989,12.2,12.2,13.974499702453612
1/8/1989,15.7,15.7,13.943280220031738
1/9/1989,16.3,16.3,13.902971267700195
1/10/1989,13.6,13.6,13.907883644104004
1/11/1989,12.6,12.6,13.821471214294434
1/12/1989,13.8,13.8,13.916860580444336
1/13/1989,12.1,12.1,13.900444984436035
1/14/1989,13.4,13.4,13.924935340881348
1/15/1989,17.3,17.3,13.844791412353516
1/16/1989,19.4,19.4,13.905022621154783
1/17/1989,16.6,16.6,13.979647636413574
1/18/1989,13.9,13.9,13.871774673461914
1/19/1989,13.1,13.1,13.790398597717283
1/20/1989,16.0,16.0,13.817923545837402
1/21/1989,14.5,14.5,13.835087776184082
1/22/1989,15.0,15.0,13.88724422454834
1/23/1989,12.6,12.6,13.753462791442873
1/24/1989,12.5,12.5,13.926613807678224
1/25/1989,15.2,15.2,13.903374671936035
1/26/1989,16.2,16.2,13.746308326721191
1/27/1989,16.5,16.5,13.731022834777832
1/28/1989,20.1,20.1,13.581050872802734
1/29/1989,20.6,20.6,13.678813934326172
1/30/1989,16.9,16.9,13.638176918029783
1/31/1989,16.5,16.5,15.84127712249756
2/1/1989,16.1,16.1,15.366133689880373
2/2/1989,14.4,14.4,15.254767417907717
2/3/1989,16.3,16.3,15.26911449432373
2/4/1989,15.7,15.7,15.19880485534668
2/5/1989,14.2,14.2,15.01792812347412
2/6/1989,13.2,13.2,15.06392765045166
2/7/1989,16.8,16.8,15.129254341125488
2/8/1989,18.5,18.5,14.974813461303713
2/9/1989,16.7,16.7,14.933494567871094
2/10/1989,15.3,15.3,14.86587619781494
2/11/1989,15.9,15.9,14.978056907653809
2/12/1989,15.2,15.2,14.905221939086914
2/13/1989,17.5,17.5,14.787806510925291
2/14/1989,18.3,18.3,14.73511791229248
2/15/1989,19.4,19.4,14.564882278442385
2/16/1989,19.4,19.4,14.356807708740234
2/17/1989,19.5,19.5,14.553942680358888
2/18/1989,20.5,20.5,14.598761558532717
2/19/1989,15.7,15.7,14.53794765472412
2/20/1989,15.0,15.0,14.60054874420166
2/21/1989,16.1,16.1,14.589128494262695
2/22/1989,14.3,14.3,14.578572273254396
2/23/1989,13.0,13.0,14.347108840942385
2/24/1989,16.2,16.2,14.345911026000977
2/25/1989,17.7,17.7,14.369006156921388
2/26/1989,13.2,13.2,14.328458786010742
2/27/1989,15.8,15.8,14.252609252929688
2/28/1989,18.5,18.5,14.427345275878906
3/1/1989,20.4,20.4,14.43723487854004
3/2/1989,22.0,22.0,16.47014617919922
3/3/1989,19.7,19.7,16.030717849731445
3/4/1989,19.6,19.6,15.664236068725586
3/5/1989,20.3,20.3,15.64293384552002
3/6/1989,18.3,18.3,15.447206497192385
3/7/1989,18.9,18.9,15.343425750732422
3/8/1989,20.3,20.3,15.359033584594728
3/9/1989,21.4,21.4,15.409208297729492
3/10/1989,18.3,18.3,15.385214805603027
3/11/1989,17.8,17.8,15.24403476715088
3/12/1989,17.7,17.7,15.052217483520508
3/13/1989,12.8,12.8,15.162381172180176
3/14/1989,15.1,15.1,15.105480194091797
3/15/1989,15.0,15.0,15.21666145324707
3/16/1989,14.8,14.8,14.88121509552002
3/17/1989,12.0,12.0,14.924148559570312
3/18/1989,12.5,12.5,14.898640632629396
3/19/1989,15.0,15.0,14.76152229309082
3/20/1989,17.1,17.1,14.613676071166992
3/21/1989,17.3,17.3,14.952317237854004
3/22/1989,16.9,16.9,14.849372863769531
3/23/1989,16.5,16.5,14.706117630004885
3/24/1989,13.6,13.6,14.669992446899414
3/25/1989,13.2,13.2,14.837525367736816
3/26/1989,9.4,9.4,14.669404029846191
3/27/1989,9.5,9.5,14.629326820373535
3/28/1989,11.8,11.8,14.42091941833496
3/29/1989,10.4,10.4,14.564269065856934
3/30/1989,9.7,9.7,14.448408126831056
3/31/1989,12.6,12.6,14.25483512878418
4/1/1989,13.3,13.3,12.101508140563965
4/2/1989,15.1,15.1,12.033268928527832
4/3/1989,14.2,14.2,12.114432334899902
4/4/1989,14.2,14.2,12.264151573181152
4/5/1989,19.2,19.2,12.196418762207031
4/6/1989,12.6,12.6,12.238845825195312
4/7/1989,14.2,14.2,12.213160514831545
4/8/1989,11.9,11.9,12.266725540161133
4/9/1989,13.9,13.9,12.28411102294922
4/10/1989,13.5,13.5,12.348462104797363
4/11/1989,15.3,15.3,12.225820541381836
4/12/1989,13.9,13.9,12.199586868286133
4/13/1989,14.0,14.0,12.34153938293457
4/14/1989,12.9,12.9,12.34227180480957
4/15/1989,8.5,8.5,12.316962242126465
4/16/1989,11.4,11.4,12.358519554138184
4/17/1989,10.9,10.9,12.343324661254885
4/18/1989,12.0,12.0,12.299757957458496
4/19/1989,8.6,8.6,12.31223201751709
4/20/1989,9.0,9.0,12.34372329711914
4/21/1989,9.6,9.6,12.259078025817873
4/22/1989,10.2,10.2,12.33327293395996
4/23/1989,9.8,9.8,12.325489044189451
4/24/1989,8.3,8.3,12.265557289123535
4/25/1989,11.0,11.0,12.34758758544922
4/26/1989,11.9,11.9,12.258163452148438
4/27/1989,14.0,14.0,12.26248836517334
4/28/1989,15.8,15.8,12.313446998596191
4/29/1989,14.5,14.5,12.263279914855955
4/30/1989,13.2,13.2,12.281421661376951
5/1/1989,14.2,14.2,11.640332221984863
5/2/1989,14.6,14.6,11.004347801208496
5/3/1989,11.8,11.8,10.902731895446776
5/4/1989,14.4,14.4,10.974895477294922
5/5/1989,10.4,10.4,10.899197578430176
5/6/1989,10.3,10.3,10.856401443481444
5/7/1989,10.8,10.8,11.012456893920898
5/8/1989,10.5,10.5,10.920475959777832
5/9/1989,9.5,9.5,10.878747940063477
5/10/1989,12.5,12.5,10.696972846984863
5/11/1989,13.7,13.7,10.805249214172363
5/12/1989,12.7,12.7,10.955368041992188
5/13/1989,11.9,11.9,10.98097801208496
5/14/1989,11.4,11.4,10.962569236755373
