Date,Daily minimum temperatures,actual,forecast
1/1/1989,14.3,14.3,14.237492561340332
1/2/1989,17.4,17.4,14.165536880493164
1/3/1989,18.5,18.5,14.23653793334961
1/4/1989,16.8,16.8,14.098390579223633
1/5/1989,11.5,11.5,14.12830924987793
1/6/1989,9.5,9.5,14.116355895996094
1/7/1989,12.2,12.2,14.09144401550293
1/8/1989,15.7,15.7,14.096392631530762
1/9/1989,16.3,16.3,14.088960647583008
1/10/1989,13.6,13.6,14.025146484375
1/11/1989,12.6,12.6,13.863897323608398
1/12/1989,13.8,13.8,14.009623527526855
1/13/1989,12.1,12.1,14.029311180114746
1/14/1989,13.4,13.4,13.920557975769045
1/15/1989,17.3,17.3,13.970107078552246
1/16/1989,19.4,19.4,13.981072425842283
1/17/1989,16.6,16.6,13.87575340270996
1/18/1989,13.9,13.9,13.95926284790039
1/19/1989,13.1,13.1,13.920392036437988
1/20/1989,16.0,16.0,13.906417846679688
1/21/1989,14.5,14.5,13.83427619934082
1/22/1989,15.0,15.0,13.851999282836914
1/23/1989,12.6,12.6,13.774072647094728
1/24/1989,12.5,12.5,13.899028778076172
1/25/1989,15.2,15.2,13.872797012329102
1/26/1989,16.2,16.2,13.799192428588867
1/27/1989,16.5,16.5,13.69218921661377
1/28/1989,20.1,20.1,13.512752532958984
1/29/1989,20.6,20.6,13.631393432617188
1/30/1989,16.9,16.9,13.686694145202637
1/31/1989,16.5,16.5,14.941435813903809
2/1/1989,16.1,16.1,14.667136192321776
2/2/1989,14.4,14.4,14.58725357055664
2/3/1989,16.3,16.3,14.634658813476562
2/4/1989,15.7,15.7,14.554251670837402
2/5/1989,14.2,14.2,14.46259880065918
2/6/1989,13.2,13.2,14.630585670471191
2/7/1989,16.8,16.8,14.476724624633787
2/8/1989,18.5,18.5,14.445666313171388
2/9/1989,16.7,16.7,14.494099617004396
2/10/1989,15.3,15.3,14.43061637878418
2/11/1989,15.9,15.9,14.42336082458496
2/12/1989,15.2,15.2,14.367206573486328
2/13/1989,17.5,17.5,14.34433650970459
2/14/1989,18.3,18.3,14.212621688842772
2/15/1989,19.4,19.4,14.25313949584961
2/16/1989,19.4,19.4,14.35229206085205
2/17/1989,19.5,19.5,14.289410591125488
2/18/1989,20.5,20.5,14.26877784729004
2/19/1989,15.7,15.7,14.337835311889648
2/20/1989,15.0,15.0,14.27740478515625
2/21/1989,16.1,16.1,14.301732063293455
2/22/1989,14.3,14.3,14.299277305603027
2/23/1989,13.0,13.0,14.077595710754396
2/24/1989,16.2,16.2,14.142426490783691
2/25/1989,17.7,17.7,14.15788745880127
2/26/1989,13.2,13.2,14.02021026611328
2/27/1989,15.8,15.8,14.001983642578123
2/28/1989,18.5,18.5,13.858380317687988
3/1/1989,20.4,20.4,13.907614707946776
3/2/1989,22.0,22.0,15.256019592285156
3/3/1989,19.7,19.7,14.933056831359863
3/4/1989,19.6,19.6,14.92431926727295
3/5/1989,20.3,20.3,15.01561164855957
3/6/1989,18.3,18.3,14.94226360321045
3/7/1989,18.9,18.9,14.972647666931152
3/8/1989,20.3,20.3,14.806143760681152
3/9/1989,21.4,21.4,14.89734935760498
3/10/1989,18.3,18.3,14.767568588256836
3/11/1989,17.8,17.8,14.89971160888672
3/12/1989,17.7,17.7,14.723735809326172
3/13/1989,12.8,12.8,14.736169815063477
3/14/1989,15.1,15.1,14.683314323425291
3/15/1989,15.0,15.0,14.724417686462402
3/16/1989,14.8,14.8,14.698967933654783
3/17/1989,12.0,12.0,14.708934783935549
3/18/1989,12.5,12.5,14.680060386657717
3/19/1989,15.0,15.0,14.634949684143066
3/20/1989,17.1,17.1,14.552457809448242
3/21/1989,17.3,17.3,14.56029224395752
3/22/1989,16.9,16.9,14.580388069152832
3/23/1989,16.5,16.5,14.472286224365234
3/24/1989,13.6,13.6,14.454144477844238
3/25/1989,13.2,13.2,14.467347145080566
3/26/1989,9.4,9.4,14.403429985046388
3/27/1989,9.5,9.5,14.447386741638184
3/28/1989,11.8,11.8,14.382645606994627
3/29/1989,10.4,10.4,14.495847702026367
3/30/1989,9.7,9.7,14.358633995056152
3/31/1989,12.6,12.6,14.291695594787598
4/1/1989,13.3,13.3,12.390480041503906
4/2/1989,15.1,15.1,12.298590660095217
4/3/1989,14.2,14.2,12.40613842010498
4/4/1989,14.2,14.2,12.2595796585083
4/5/1989,19.2,19.2,12.344195365905762
4/6/1989,12.6,12.6,12.403230667114258
4/7/1989,14.2,14.2,12.426175117492676
4/8/1989,11.9,11.9,12.283609390258787
4/9/1989,13.9,13.9,12.275460243225098
4/10/1989,13.5,13.5,12.443475723266602
4/11/1989,15.3,15.3,12.293685913085938
4/12/1989,13.9,13.9,12.297001838684082
4/13/1989,14.0,14.0,12.280076026916504
4/14/1989,12.9,12.9,12.30409336090088
4/15/1989,8.5,8.5,12.276649475097656
4/16/1989,11.4,11.4,12.475980758666992
4/17/1989,10.9,10.9,12.450093269348145
4/18/1989,12.0,12.0,12.37271499633789
4/19/1989,8.6,8.6,12.25156593322754
4/20/1989,9.0,9.0,12.29259204864502
4/21/1989,9.6,9.6,12.277774810791016
4/22/1989,10.2,10.2,12.344707489013672
4/23/1989,9.8,9.8,12.383605003356934
4/24/1989,8.3,8.3,12.404927253723145
4/25/1989,11.0,11.0,12.342388153076172
4/26/1989,11.9,11.9,12.307822227478027
4/27/1989,14.0,14.0,12.250714302062988
4/28/1989,15.8,15.8,12.21536350250244
4/29/1989,14.5,14.5,12.125402450561523
4/30/1989,13.2,13.2,12.11662483215332
5/1/1989,14.2,14.2,12.263449668884276
5/2/1989,14.6,14.6,12.30930233001709
5/3/1989,11.8,11.8,12.287607192993164
5/4/1989,14.4,14.4,12.327393531799316
5/5/1989,10.4,10.4,12.277366638183594
5/6/1989,10.3,10.3,12.30062198638916
5/7/1989,10.8,10.8,12.383101463317873
5/8/1989,10.5,10.5,12.319470405578612
5/9/1989,9.5,9.5,12.280911445617676
5/10/1989,12.5,12.5,12.237994194030762
5/11/1989,13.7,13.7,12.239340782165527
5/12/1989,12.7,12.7,12.271722793579102
5/13/1989,11.9,11.9,12.314423561096191
5/14/1989,11.4,11.4,12.22842502593994
5/15/1989,9.7,9.7,12.26285457611084
5/16/1989,8.3,8.3,12.276636123657228
5/17/1989,8.1,8.1,12.28887939453125
5/18/1989,11.7,11.7,12.209943771362305
5/19/1989,11.6,11.6,12.235631942749023
5/20/1989,7.4,7.4,12.265636444091797
5/21/1989,5.2,5.2,12.31201457977295
5/22/1989,11.0,11.0,12.16060733795166
5/23/1989,9.5,9.5,12.05898666381836
5/24/1989,9.2,9.2,12.098557472229004
5/25/1989,10.7,10.7,12.09726333618164
5/26/1989,9.0,9.0,12.17108154296875
5/27/1989,10.2,10.2,12.147647857666016
5/28/1989,10.3,10.3,12.121788024902344
5/29/1989,12.1,12.1,12.099040031433104
5/30/1989,13.2,13.2,12.151721000671388
5/31/1989,6.6,6.6,10.22787380218506
6/1/1989,2.3,2.3,10.302899360656738
6/2/1989,1.4,1.4,10.282758712768556
6/3/1989,2.1,2.1,10.273565292358398
6/4/1989,6.6,6.6,10.25037956237793
6/5/1989,8.9,8.9,10.318489074707031
6/6/1989,7.8,7.8,10.317718505859377
6/7/1989,9.0,9.0,10.406915664672852
6/8/1989,10.3,10.3,10.375703811645508
6/9/1989,7.9,7.9,10.358038902282717
6/10/1989,7.2,7.2,10.30329704284668
6/11/1989,8.6,8.6,10.410823822021484
6/12/1989,8.8,8.8,10.306288719177246
6/13/1989,6.2,6.2,10.399014472961426
6/14/1989,9.5,9.5,10.416895866394045
6/15/1989,10.2,10.2,10.278486251831056
6/16/1989,9.7,9.7,10.279887199401855
6/17/1989,11.2,11.2,10.347603797912598
6/18/1989,10.2,10.2,10.349933624267578
6/19/1989,10.1,10.1,10.387929916381836
6/20/1989,8.1,8.1,10.373983383178713
6/21/1989,6.6,6.6,10.377394676208496
6/22/1989,5.0,5.0,10.286992073059082
6/23/1989,4.7,4.7,10.330418586730955
6/24/1989,5.3,5.3,10.360920906066896
6/25/1989,4.5,4.5,10.448987007141112
6/26/1989,2.3,2.3,10.459261894226074
6/27/1989,1.4,1.4,10.44870662689209
6/28/1989,0.5,0.5,10.502740859985352
6/29/1989,2.4,2.4,10.461854934692385
6/30/1989,8.0,8.0,6.902988910675049
7/1/1989,6.0,6.0,7.04915189743042
7/2/1989,7.1,7.1,7.123676776885986
7/3/1989,9.7,9.7,7.155444145202637
7/4/1989,6.9,6.9,7.050003528594971
7/5/1989,5.3,5.3,7.052005290985107
7/6/1989,7.0,7.0,6.986043930053711
7/7/1989,6.2,6.2,7.158299922943115
7/8/1989,7.0,7.0,7.180688858032227
7/9/1989,9.7,9.7,7.164088726043701
7/10/1989,8.0,8.0,7.2639479637146
7/11/1989,8.5,8.5,7.181662082672119
7/12/1989,7.1,7.1,7.125348567962647
7/13/1989,7.5,7.5,7.028007984161377
7/14/1989,3.3,3.3,7.067604064941406
7/15/1989,1.8,1.8,7.254073143005371
7/16/1989,2.6,2.6,7.128363609313965
7/17/1989,5.3,5.3,7.206286907196045
7/18/1989,5.8,5.8,7.221226215362549
7/19/1989,5.8,5.8,7.2477288246154785
7/20/1989,7.2,7.2,7.243407726287842
7/21/1989,5.3,5.3,7.292067527770996
7/22/1989,1.6,1.6,7.328456878662109
7/23/1989,3.1,3.1,7.360761165618896
7/24/1989,5.3,5.3,7.317561626434326
7/25/1989,7.7,7.7,7.360598087310791
7/26/1989,4.2,4.2,7.266742706298828
7/27/1989,5.5,5.5,7.342917442321777
7/28/1989,9.0,9.0,7.409167766571045
7/29/1989,11.2,11.2,7.356011867523193
7/30/1989,8.0,8.0,7.42277193069458
7/31/1989,7.6,7.6,7.47487735748291
8/1/1989,3.7,3.7,7.472317218780518
8/2/1989,7.5,7.5,7.459019660949707
8/3/1989,8.1,8.1,7.536527633666992
8/4/1989,8.4,8.4,7.595096588134766
8/5/1989,7.1,7.1,7.452920913696289
8/6/1989,7.6,7.6,7.545257091522217
8/7/1989,7.6,7.6,7.552738666534424
8/8/1989,5.6,5.6,7.546457767486572
8/9/1989,7.0,7.0,7.613001346588135
8/10/1989,10.5,10.5,7.603091716766357
8/11/1989,7.3,7.3,7.608097076416016
8/12/1989,7.8,7.8,7.691033363342285
8/13/1989,5.8,5.8,7.545796394348144
8/14/1989,3.8,3.8,7.566339492797852
8/15/1989,5.8,5.8,7.462414741516113
8/16/1989,6.7,6.7,7.596460342407227
8/17/1989,6.6,6.6,7.550066947937012
8/18/1989,6.6,6.6,7.612219333648682
8/19/1989,9.0,9.0,7.65443229675293
8/20/1989,8.1,8.1,7.592994689941406
8/21/1989,5.1,5.1,7.645386695861816
8/22/1989,8.6,8.6,7.704875469207764
8/23/1989,7.0,7.0,7.707923412322998
8/24/1989,5.5,5.5,7.721800804138184
8/25/1989,7.4,7.4,7.6630048751831055
8/26/1989,6.2,6.2,7.71040153503418
8/27/1989,4.2,4.2,7.883951187133789
8/28/1989,6.3,6.3,7.788721084594727
8/29/1989,7.0,7.0,6.804739475250244
8/30/1989,4.0,4.0,6.856576442718506
8/31/1989,8.0,8.0,6.897706985473633
9/1/1989,8.8,8.8,6.99888277053833
9/2/1989,8.8,8.8,6.913131237030029
9/3/1989,6.1,6.1,6.9907331466674805
9/4/1989,8.6,8.6,6.973235130310059
9/5/1989,8.9,8.9,6.983170986175537
9/6/1989,7.8,7.8,7.07706880569458
9/7/1989,5.0,5.0,7.007656574249268
9/8/1989,7.0,7.0,7.061628818511963
9/9/1989,13.3,13.3,7.129461765289307
9/10/1989,7.9,7.9,7.030454635620117
9/11/1989,7.5,7.5,7.23756742477417
9/12/1989,8.3,8.3,7.111410140991211
9/13/1989,7.2,7.2,7.067083358764648
9/14/1989,6.5,6.5,7.178163051605225
9/15/1989,8.9,8.9,7.052271366119385
9/16/1989,7.4,7.4,7.111569404602051
9/17/1989,9.9,9.9,7.110405921936035
9/18/1989,9.3,9.3,7.167232036590576
9/19/1989,10.6,10.6,7.25986385345459
9/20/1989,8.6,8.6,7.272010803222656
9/21/1989,7.2,7.2,7.168304920196533
9/22/1989,12.6,12.6,7.258803844451904
9/23/1989,7.8,7.8,7.291685104370117
9/24/1989,6.3,6.3,7.337812423706055
9/25/1989,9.2,9.2,7.234940052032471
9/26/1989,5.8,5.8,7.319157123565674
9/27/1989,9.0,9.0,7.349523067474365
9/28/1989,5.0,5.0,8.142483711242676
9/29/1989,11.9,11.9,8.281128883361816
9/30/1989,13.4,13.4,8.239592552185059
10/1/1989,10.5,10.5,8.219161033630371
10/2/1989,6.2,6.2,8.290732383728027
10/3/1989,5.1,5.1,8.258092880249023
10/4/1989,9.5,9.5,8.306412696838379
10/5/1989,11.7,11.7,8.390902519226074
10/6/1989,9.2,9.2,8.383766174316406
10/7/1989,7.3,7.3,8.346945762634277
10/8/1989,9.7,9.7,8.37679386138916
10/9/1989,9.4,9.4,8.364603042602539
10/10/1989,10.0,10.0,8.317214012145996
10/11/1989,10.9,10.9,8.30968189239502
10/12/1989,11.0,11.0,8.389311790466309
10/13/1989,10.9,10.9,8.429204940795898
10/14/1989,8.0,8.0,8.402276039123535
10/15/1989,11.2,11.2,8.431221008300781
10/16/1989,7.5,7.5,8.368118286132812
10/17/1989,7.2,7.2,8.481866836547852
10/18/1989,13.2,13.2,8.462662696838379
10/19/1989,12.9,12.9,8.420452117919922
10/20/1989,9.4,9.4,8.460193634033203
10/21/1989,10.2,10.2,8.530939102172852
10/22/1989,9.5,9.5,8.487874984741211
10/23/1989,12.4,12.4,8.518095016479492
10/24/1989,10.2,10.2,8.552443504333496
10/25/1989,13.4,13.4,8.659069061279297
10/26/1989,11.6,11.6,8.650482177734375
10/27/1989,8.0,8.0,8.647096633911133
10/28/1989,9.0,9.0,9.787940979003906
10/29/1989,9.3,9.3,9.917927742004396
10/30/1989,13.5,13.5,9.958284378051758
10/31/1989,8.0,8.0,9.910809516906738
11/1/1989,8.1,8.1,9.995326042175291
11/2/1989,10.0,10.0,9.938231468200684
11/3/1989,8.5,8.5,9.962291717529297
11/4/1989,12.5,12.5,10.002964973449709
11/5/1989,15.0,15.0,9.919536590576172
11/6/1989,13.3,13.3,9.910322189331056
11/7/1989,11.0,11.0,10.005391120910645
11/8/1989,11.9,11.9,10.054980278015137
11/9/1989,8.3,8.3,10.026497840881348
11/10/1989,9.7,9.7,9.946331977844238
11/11/1989,11.3,11.3,9.927846908569336
11/12/1989,12.5,12.5,10.038162231445312
11/13/1989,9.4,9.4,10.04392433166504
11/14/1989,11.4,11.4,10.085176467895508
11/15/1989,13.2,13.2,9.961702346801758
