Month,Heater,Ice cream,actual,forecast
2017-03,25,44,44.0,53.75004196166992
2017-04,20,55,55.0,49.73701477050781
2017-05,21,60,60.0,59.69713592529297
2017-06,20,74,74.0,57.238712310791016
2017-07,19,89,89.0,55.34606552124024
2017-08,19,64,64.0,43.500118255615234
2017-09,23,48,48.0,51.86396408081055
2017-10,33,40,40.0,44.72798156738281
2017-11,43,36,36.0,30.13924217224121
2017-12,56,35,35.0,41.07474136352539
2018-01,56,40,40.0,40.48941802978516
2018-02,33,42,42.0,53.52230453491211
2018-03,27,51,51.0,47.6390495300293
2018-04,24,56,56.0,48.607547760009766
2018-05,22,71,71.0,76.81966400146484
2018-06,21,79,79.0,92.06160736083984
2018-07,21,91,91.0,84.7217025756836
2018-08,21,66,66.0,69.79270935058594
2018-09,24,49,49.0,62.79046630859375
2018-10,39,39,39.0,43.5363883972168
2018-11,53,34,34.0,59.55038070678711
2018-12,48,36,36.0,39.57917785644531
2019-01,49,39,39.0,39.78922653198242
2019-02,39,42,42.0,45.98284149169922
2019-03,30,53,53.0,50.36721420288086
2019-04,24,57,57.0,61.5803108215332
2019-05,23,65,65.0,76.21021270751953
2019-06,22,82,82.0,86.44055938720703
2019-07,21,100,100.0,86.6693344116211
2019-08,21,68,68.0,75.99529266357422
2019-09,24,51,51.0,56.690616607666016
2019-10,40,40,40.0,44.81504821777344
2019-11,56,36,36.0,49.7799186706543
2019-12,46,36,36.0,39.61050796508789
2020-01,41,43,43.0,43.74374771118164
2020-02,34,45,45.0,45.66549301147461
2020-03,25,44,44.0,51.65186309814453
2020-04,25,53,53.0,63.14346694946289
2020-05,27,70,70.0,75.27739715576172
2020-06,24,74,74.0,87.73726654052734
