Month,Heater,Ice cream,actual,forecast
2017-03,25,44,44.0,89.2916259765625
2017-04,20,55,55.0,77.49116516113281
2017-05,21,60,60.0,58.94222259521485
2017-06,20,74,74.0,217.31370544433597
2017-07,19,89,89.0,121.27375030517578
2017-08,19,64,64.0,82.34900665283203
2017-09,23,48,48.0,92.11104583740234
2017-10,33,40,40.0,76.39625549316406
2017-11,43,36,36.0,83.77781677246094
2017-12,56,35,35.0,72.65996551513672
2018-01,56,40,40.0,92.20957946777344
2018-02,33,42,42.0,55.12417221069336
2018-03,27,51,51.0,87.39303588867188
2018-04,24,56,56.0,95.64347076416016
2018-05,22,71,71.0,343.83416748046875
2018-06,21,79,79.0,193.4657440185547
2018-07,21,91,91.0,320.816162109375
2018-08,21,66,66.0,154.93113708496094
2018-09,24,49,49.0,47.8443717956543
2018-10,39,39,39.0,49.35363006591797
2018-11,53,34,34.0,96.34236907958984
2018-12,48,36,36.0,51.41352462768555
2019-01,49,39,39.0,85.40807342529297
2019-02,39,42,42.0,127.04454040527344
2019-03,30,53,53.0,149.73545837402344
2019-04,24,57,57.0,117.5300521850586
2019-05,23,65,65.0,244.4899444580078
2019-06,22,82,82.0,150.97708129882812
2019-07,21,100,100.0,157.80490112304688
2019-08,21,68,68.0,110.67455291748048
2019-09,24,51,51.0,108.82936096191406
2019-10,40,40,40.0,170.31619262695312
2019-11,56,36,36.0,70.757080078125
2019-12,46,36,36.0,144.94544982910156
2020-01,41,43,43.0,132.00497436523438
2020-02,34,45,45.0,142.22425842285156
2020-03,25,44,44.0,88.51136016845703
2020-04,25,53,53.0,188.37286376953125
2020-05,27,70,70.0,197.51890563964844
2020-06,24,74,74.0,225.31103515625
