Date,Daily minimum temperatures,actual,forecast
1/1/1989,14.3,14.3,13.324811
1/2/1989,17.4,17.4,13.382022
1/3/1989,18.5,18.5,13.385658
1/4/1989,16.8,16.8,14.358298
1/5/1989,11.5,11.5,13.599426
1/6/1989,9.5,9.5,14.397552
1/7/1989,12.2,12.2,15.466771
1/8/1989,15.7,15.7,15.261198
1/9/1989,16.3,16.3,14.214925
1/10/1989,13.6,13.6,14.229146
1/11/1989,12.6,12.6,14.07563
1/12/1989,13.8,13.8,14.133764
1/13/1989,12.1,12.1,14.712094
1/14/1989,13.4,13.4,14.98933
1/15/1989,17.3,17.3,14.626044
1/16/1989,19.4,19.4,14.56104
1/17/1989,16.6,16.6,14.3364105
1/18/1989,13.9,13.9,14.677412
1/19/1989,13.1,13.1,15.4580345
1/20/1989,16.0,16.0,15.479381
1/21/1989,14.5,14.5,14.932376
1/22/1989,15.0,15.0,14.338741
1/23/1989,12.6,12.6,14.324663
1/24/1989,12.5,12.5,14.6683855
1/25/1989,15.2,15.2,14.816186
1/26/1989,16.2,16.2,14.8691435
1/27/1989,16.5,16.5,14.462429
1/28/1989,20.1,20.1,14.147956
1/29/1989,20.6,20.6,14.286006
1/30/1989,16.9,16.9,14.610939
1/31/1989,16.5,16.5,15.424831
2/1/1989,16.1,16.1,15.835512
2/2/1989,14.4,14.4,15.981229
2/3/1989,16.3,16.3,15.42316
2/4/1989,15.7,15.7,14.75883
2/5/1989,14.2,14.2,14.613637
2/6/1989,13.2,13.2,14.680699
2/7/1989,16.8,16.8,15.05551
2/8/1989,18.5,18.5,14.779602
2/9/1989,16.7,16.7,14.668441
2/10/1989,15.3,15.3,14.540211
2/11/1989,15.9,15.9,14.736138
2/12/1989,15.2,15.2,15.143612
2/13/1989,17.5,17.5,14.174624
2/14/1989,18.3,18.3,13.669849
2/15/1989,19.4,19.4,14.433165
2/16/1989,19.4,19.4,14.378476
2/17/1989,19.5,19.5,14.36112
2/18/1989,20.5,20.5,14.626068
2/19/1989,15.7,15.7,14.482051
2/20/1989,15.0,15.0,14.508606
2/21/1989,16.1,16.1,14.298753
2/22/1989,14.3,14.3,14.554836
2/23/1989,13.0,13.0,14.687663
2/24/1989,16.2,16.2,14.796822
2/25/1989,17.7,17.7,14.633519
2/26/1989,13.2,13.2,14.171451
2/27/1989,15.8,15.8,14.485471
2/28/1989,18.5,18.5,14.614601
3/1/1989,20.4,20.4,14.781113
3/2/1989,22.0,22.0,14.859993
3/3/1989,19.7,19.7,14.565019
3/4/1989,19.6,19.6,14.354762
3/5/1989,20.3,20.3,14.392285
3/6/1989,18.3,18.3,14.649844
3/7/1989,18.9,18.9,14.908914
3/8/1989,20.3,20.3,14.870827
3/9/1989,21.4,21.4,14.545141
3/10/1989,18.3,18.3,14.462399
3/11/1989,17.8,17.8,14.5181675
3/12/1989,17.7,17.7,14.790184
3/13/1989,12.8,12.8,14.897533
3/14/1989,15.1,15.1,14.59935
3/15/1989,15.0,15.0,14.453279
3/16/1989,14.8,14.8,14.578416
3/17/1989,12.0,12.0,14.65558
3/18/1989,12.5,12.5,14.751462
3/19/1989,15.0,15.0,14.798233
3/20/1989,17.1,17.1,14.453279
3/21/1989,17.3,17.3,14.169723
3/22/1989,16.9,16.9,14.418825
3/23/1989,16.5,16.5,14.799825
3/24/1989,13.6,13.6,14.763535
3/25/1989,13.2,13.2,14.508715
3/26/1989,9.4,9.4,14.453279
3/27/1989,9.5,9.5,14.516822
3/28/1989,11.8,11.8,14.570007
3/29/1989,10.4,10.4,14.75992
3/30/1989,9.7,9.7,14.97131
3/31/1989,12.6,12.6,14.517414
4/1/1989,13.3,13.3,14.545141
4/2/1989,15.1,15.1,14.646871
4/3/1989,14.2,14.2,14.643507
4/4/1989,14.2,14.2,14.723072
4/5/1989,19.2,19.2,14.806691
4/6/1989,12.6,12.6,14.462399
4/7/1989,14.2,14.2,14.38793
4/8/1989,11.9,11.9,14.554878
4/9/1989,13.9,13.9,14.815494
4/10/1989,13.5,13.5,14.751462
4/11/1989,15.3,15.3,14.517865
4/12/1989,13.9,13.9,14.453279
4/13/1989,14.0,14.0,14.32527
4/14/1989,12.9,12.9,14.448952
4/15/1989,8.5,8.5,14.781143
4/16/1989,11.4,11.4,14.919488
4/17/1989,10.9,10.9,14.453279
4/18/1989,12.0,12.0,14.608582
4/19/1989,8.6,8.6,14.614349
4/20/1989,9.0,9.0,14.528297
4/21/1989,9.6,9.6,14.723072
4/22/1989,10.2,10.2,14.98958
4/23/1989,9.8,9.8,14.38793
4/24/1989,8.3,8.3,14.3684635
4/25/1989,11.0,11.0,14.629347
4/26/1989,11.9,11.9,14.65558
4/27/1989,14.0,14.0,14.714614
4/28/1989,15.8,15.8,14.806691
4/29/1989,14.5,14.5,14.462399
4/30/1989,13.2,13.2,14.069944
5/1/1989,14.2,14.2,14.529569
5/2/1989,14.6,14.6,14.764952
5/3/1989,11.8,11.8,14.832947
5/4/1989,14.4,14.4,14.517865
5/5/1989,10.4,10.4,14.453279
5/6/1989,10.3,10.3,14.224146
5/7/1989,10.8,10.8,14.464621
5/8/1989,10.5,10.5,14.771993
5/9/1989,9.5,9.5,14.666128
5/10/1989,12.5,12.5,14.517414
5/11/1989,13.7,13.7,14.4396715
5/12/1989,12.7,12.7,14.602277
5/13/1989,11.9,11.9,14.551295
5/14/1989,11.4,11.4,14.714614
5/15/1989,9.7,9.7,14.97131
5/16/1989,8.3,8.3,14.5187025
5/17/1989,8.1,8.1,14.512722
5/18/1989,11.7,11.7,14.862221
5/19/1989,11.6,11.6,14.643507
5/20/1989,7.4,7.4,14.434246
5/21/1989,5.2,5.2,14.806691
