Month,Heater,Ice cream,actual,forecast
2017-03,25,44,44.0,35.47474670410156
2017-04,20,55,55.0,39.28661346435547
2017-05,21,60,60.0,49.87278747558594
2017-06,20,74,74.0,50.56939315795898
2017-07,19,89,89.0,55.5190658569336
2017-08,19,64,64.0,65.21012878417969
2017-09,23,48,48.0,50.01604461669922
2017-10,33,40,40.0,52.94697952270508
2017-11,43,36,36.0,50.2221908569336
2017-12,56,35,35.0,48.95098114013672
2018-01,56,40,40.0,42.30098724365234
2018-02,33,42,42.0,32.49215316772461
2018-03,27,51,51.0,44.792179107666016
2018-04,24,56,56.0,49.27018356323242
2018-05,22,71,71.0,56.36537551879883
2018-06,21,79,79.0,65.16426086425781
2018-07,21,91,91.0,64.01393127441406
2018-08,21,66,66.0,64.03738403320312
2018-09,24,49,49.0,56.67975616455078
2018-10,39,39,39.0,55.226036071777344
2018-11,53,34,34.0,38.79005432128906
2018-12,48,36,36.0,35.15495300292969
2019-01,49,39,39.0,44.89799118041992
2019-02,39,42,42.0,44.03007888793945
2019-03,30,53,53.0,50.5
2019-04,24,57,57.0,61.000247955322266
2019-05,23,65,65.0,55.63986206054688
2019-06,22,82,82.0,65.62763214111328
2019-07,21,100,100.0,80.42489624023438
2019-08,21,68,68.0,75.18862915039062
2019-09,24,51,51.0,70.72723388671875
2019-10,40,40,40.0,48.75203323364258
2019-11,56,36,36.0,42.24974060058594
2019-12,46,36,36.0,43.32506561279297
2020-01,41,43,43.0,43.60943603515625
2020-02,34,45,45.0,46.65107345581055
2020-03,25,44,44.0,57.97579956054688
2020-04,25,53,53.0,61.74312973022461
2020-05,27,70,70.0,62.48560333251953
2020-06,24,74,74.0,67.00882720947266
