date,OT,actual,forecast
2/1/2018 16:00,3.799000025,3.799000025,4.2671247
2/1/2018 17:00,3.588000059,3.588000059,4.039226
2/1/2018 18:00,3.799000025,3.799000025,3.7718415
2/1/2018 19:00,3.588000059,3.588000059,4.0546317
2/1/2018 20:00,3.305999994,3.305999994,3.8446908
2/1/2018 21:00,3.657999992,3.657999992,3.4486303
2/1/2018 22:00,4.290999889,4.290999889,3.7058997
2/1/2018 23:00,3.938999891,3.938999891,4.3507648
2/2/2018 0:00,3.799000025,3.799000025,4.107493
2/2/2018 1:00,4.361999989,4.361999989,4.0282774
2/2/2018 2:00,4.643000126,4.643000126,4.3648086
2/2/2018 3:00,4.221000195,4.221000195,4.833904
2/2/2018 4:00,4.079999924,4.079999924,4.435586
2/2/2018 5:00,3.868999958,3.868999958,4.037661
2/2/2018 6:00,3.938999891,3.938999891,4.0150466
2/2/2018 7:00,3.727999926,3.727999926,4.0306673
2/2/2018 8:00,3.868999958,3.868999958,3.8346498
2/2/2018 9:00,4.43200016,4.43200016,4.041743
2/2/2018 10:00,3.377000093,3.377000093,4.3532233
2/2/2018 11:00,4.079999924,4.079999924,3.4918346
2/2/2018 12:00,3.588000059,3.588000059,4.0461335
2/2/2018 13:00,3.447000027,3.447000027,3.8660069
2/2/2018 14:00,3.305999994,3.305999994,3.4650652
2/2/2018 15:00,3.868999958,3.868999958,3.4487567
2/2/2018 16:00,3.305999994,3.305999994,3.9287384
2/2/2018 17:00,3.51699996,3.51699996,3.4600997
2/2/2018 18:00,2.321000099,2.321000099,3.7183697
2/2/2018 19:00,2.039999962,2.039999962,2.7434587
2/2/2018 20:00,1.899000049,1.899000049,2.458921
2/2/2018 21:00,2.461999893,2.461999893,2.045438
2/2/2018 22:00,2.532000065,2.532000065,2.8161983
2/2/2018 23:00,2.039999962,2.039999962,2.8708982
2/3/2018 0:00,2.039999962,2.039999962,2.3954563
2/3/2018 1:00,0.843999982,0.843999982,2.274629
2/3/2018 2:00,0.703000009,0.703000009,0.8521396
2/3/2018 3:00,0.703000009,0.703000009,0.64969134
2/3/2018 4:00,1.337000012,1.337000012,0.30983856
2/3/2018 5:00,0.773999989,0.773999989,1.2787269
2/3/2018 6:00,0.0,0.0,0.5859271
2/3/2018 7:00,0.0,0.0,0.4610909
2/3/2018 8:00,0.0,0.0,0.37395433
2/3/2018 9:00,0.773999989,0.773999989,0.3166753
2/3/2018 10:00,1.406999946,1.406999946,0.32428423
2/3/2018 11:00,2.039999962,2.039999962,1.3041755
2/3/2018 12:00,1.266000032,1.266000032,2.0862138
2/3/2018 13:00,1.970000029,1.970000029,1.659488
2/3/2018 14:00,3.447000027,3.447000027,2.0892138
2/3/2018 15:00,3.447000027,3.447000027,3.2968614
2/3/2018 16:00,3.657999992,3.657999992,3.472926
2/3/2018 17:00,3.236000061,3.236000061,3.600953
2/3/2018 18:00,2.461999893,2.461999893,3.4607038
2/3/2018 19:00,2.39199996,2.39199996,2.8544807
2/3/2018 20:00,1.687999964,1.687999964,2.5071852
2/3/2018 21:00,1.266000032,1.266000032,2.0715969
2/3/2018 22:00,2.180999994,2.180999994,1.7193949
2/3/2018 23:00,0.773999989,0.773999989,2.4912505
2/4/2018 0:00,1.899000049,1.899000049,0.80609083
2/4/2018 1:00,1.828999996,1.828999996,1.8517007
2/4/2018 2:00,2.250999928,2.250999928,1.9469202
2/4/2018 3:00,2.039999962,2.039999962,2.526812
2/4/2018 4:00,2.180999994,2.180999994,2.1242197
2/4/2018 5:00,2.39199996,2.39199996,2.4387217
2/4/2018 6:00,1.687999964,1.687999964,2.4355075
2/4/2018 7:00,1.547999978,1.547999978,2.0373116
2/4/2018 8:00,1.899000049,1.899000049,1.7007201
2/4/2018 9:00,2.673000097,2.673000097,2.0790694
2/4/2018 10:00,2.884000063,2.884000063,2.7121997
2/4/2018 11:00,3.799000025,3.799000025,3.0367215
2/4/2018 12:00,2.954999924,2.954999924,3.821528
2/4/2018 13:00,3.377000093,3.377000093,3.176615
2/4/2018 14:00,4.43200016,4.43200016,3.2888598
2/4/2018 15:00,3.868999958,3.868999958,4.19878
2/4/2018 16:00,4.150000095,4.150000095,4.0437016
2/4/2018 17:00,4.150000095,4.150000095,4.047183
2/4/2018 18:00,3.236000061,3.236000061,4.021881
2/4/2018 19:00,2.884000063,2.884000063,3.5051405
2/4/2018 20:00,2.461999893,2.461999893,3.251706
2/4/2018 21:00,3.447000027,3.447000027,2.8494864
2/4/2018 22:00,4.079999924,4.079999924,3.3647494
2/4/2018 23:00,3.588000059,3.588000059,4.1254606
2/5/2018 0:00,4.290999889,4.290999889,3.722064
2/5/2018 1:00,3.799000025,3.799000025,4.2262707
2/5/2018 2:00,3.165999889,3.165999889,4.2085
2/5/2018 3:00,4.079999924,4.079999924,3.404739
2/5/2018 4:00,3.095000029,3.095000029,3.996254
2/5/2018 5:00,3.588000059,3.588000059,3.4833386
2/5/2018 6:00,2.884000063,2.884000063,3.5428338
2/5/2018 7:00,3.025000095,3.025000095,3.2743976
2/5/2018 8:00,3.588000059,3.588000059,3.133681
2/5/2018 9:00,3.447000027,3.447000027,3.5869973
2/5/2018 10:00,2.884000063,2.884000063,3.5219889
2/5/2018 11:00,3.868999958,3.868999958,3.2371752
2/5/2018 12:00,2.884000063,2.884000063,3.949002
2/5/2018 13:00,3.305999994,3.305999994,3.2547462
2/5/2018 14:00,4.501999855,4.501999855,3.4259253
2/5/2018 15:00,4.010000229,4.010000229,4.5616684
2/5/2018 16:00,4.079999924,4.079999924,4.23011
2/5/2018 17:00,5.205999851,5.205999851,4.1004505
2/5/2018 18:00,4.290999889,4.290999889,5.2838926
2/5/2018 19:00,4.290999889,4.290999889,4.325274
2/5/2018 20:00,3.938999891,3.938999891,4.4088035
2/5/2018 21:00,4.221000195,4.221000195,4.1533966
2/5/2018 22:00,4.290999889,4.290999889,4.0811257
