Month,Heater,Ice cream,actual,forecast
2017-03,25,44,44.0,48.57129287719727
2017-04,20,55,55.0,59.37871551513672
2017-05,21,60,60.0,71.56985473632812
2017-06,20,74,74.0,73.1391830444336
2017-07,19,89,89.0,70.67990112304688
2017-08,19,64,64.0,66.30107116699219
2017-09,23,48,48.0,57.41364288330078
2017-10,33,40,40.0,49.57673645019531
2017-11,43,36,36.0,50.67594909667969
2017-12,56,35,35.0,51.22234725952149
2018-01,56,40,40.0,49.62021255493164
2018-02,33,42,42.0,50.29150390625
2018-03,27,51,51.0,56.88852691650391
2018-04,24,56,56.0,66.64944458007812
2018-05,22,71,71.0,79.31352996826172
2018-06,21,79,79.0,88.44689178466797
2018-07,21,91,91.0,89.18804168701172
2018-08,21,66,66.0,82.72868347167969
2018-09,24,49,49.0,65.32074737548828
2018-10,39,39,39.0,55.87650680541992
2018-11,53,34,34.0,57.41135025024414
2018-12,48,36,36.0,58.87732696533203
2019-01,49,39,39.0,60.319217681884766
2019-02,39,42,42.0,61.09811782836914
2019-03,30,53,53.0,70.27408599853516
2019-04,24,57,57.0,82.30399322509766
2019-05,23,65,65.0,94.28955841064452
2019-06,22,82,82.0,103.06963348388672
2019-07,21,100,100.0,97.18028259277344
2019-08,21,68,68.0,85.14290618896484
2019-09,24,51,51.0,74.93512725830078
2019-10,40,40,40.0,70.41370391845703
2019-11,56,36,36.0,71.32495880126953
2019-12,46,36,36.0,71.09156799316406
2020-01,41,43,43.0,73.70809173583984
2020-02,34,45,45.0,76.49581146240234
2020-03,25,44,44.0,84.90230560302734
2020-04,25,53,53.0,97.25454711914062
2020-05,27,70,70.0,103.96935272216795
2020-06,24,74,74.0,108.14080047607422
