Month,Heater,Ice cream,actual,forecast
2017-03,25,44,44.0,49.21624392831231
2017-04,20,55,55.0,56.49806788154385
2017-05,21,60,60.0,62.76929531891997
2017-06,20,74,74.0,69.21483417777117
2017-07,19,89,89.0,77.22813596545268
2017-08,19,64,64.0,63.20778446728192
2017-09,23,48,48.0,53.18007232025841
2017-10,33,40,40.0,47.77942385782409
2017-11,43,36,36.0,49.4742406481362
2017-12,56,35,35.0,56.22913984001249
2018-01,56,40,40.0,48.30765930464828
2018-02,33,42,42.0,50.93849928970022
2018-03,27,51,51.0,58.39075824192472
2018-04,24,56,56.0,65.36064980696578
2018-05,22,71,71.0,71.58789917349567
2018-06,21,79,79.0,78.98665733252753
2018-07,21,91,91.0,87.57265720411526
2018-08,21,66,66.0,72.39758398397272
2018-09,24,49,49.0,62.458193317151526
2018-10,39,39,39.0,57.73485006094469
2018-11,53,34,34.0,60.827851127091776
2018-12,48,36,36.0,70.95152692435079
2019-01,49,39,39.0,57.38374371529056
2019-02,39,42,42.0,60.43589697529966
2019-03,30,53,53.0,68.6556477567002
2019-04,24,57,57.0,75.78446160415744
2019-05,23,65,65.0,82.10413025966369
2019-06,22,82,82.0,89.3478154815025
2019-07,21,100,100.0,97.873183141161
2019-08,21,68,68.0,83.06620223825793
2019-09,24,51,51.0,73.18639572536101
2019-10,40,40,40.0,68.37645804519728
2019-11,56,36,36.0,71.2039512937514
2019-12,46,36,36.0,80.57304228947265
2020-01,41,43,43.0,68.48810701304507
2020-02,34,45,45.0,71.51719992450325
2020-03,25,44,44.0,79.62797306199701
2020-04,25,53,53.0,86.79884880527726
2020-05,27,70,70.0,93.17708458854474
2020-06,24,74,74.0,100.54076149040236
