Date,Daily minimum temperatures,actual,forecast
1/1/1989,14.3,14.3,14.322586265519954
1/2/1989,17.4,17.4,13.991267370819756
1/3/1989,18.5,18.5,15.208244771774746
1/4/1989,16.8,16.8,16.699680035237026
1/5/1989,11.5,11.5,15.4495905887889
1/6/1989,9.5,9.5,12.455646461727612
1/7/1989,12.2,12.2,11.82037329470518
1/8/1989,15.7,15.7,13.086221673748927
1/9/1989,16.3,16.3,15.220540829158415
1/10/1989,13.6,13.6,14.750612648670057
1/11/1989,12.6,12.6,13.085781397353609
1/12/1989,13.8,13.8,12.539339312461044
1/13/1989,12.1,12.1,13.371109615798751
1/14/1989,13.4,13.4,13.331430434335903
1/15/1989,17.3,17.3,13.834167349290087
1/16/1989,19.4,19.4,15.950083011095892
1/17/1989,16.6,16.6,16.591870198996705
1/18/1989,13.9,13.9,14.701785157117627
1/19/1989,13.1,13.1,13.75890686186549
1/20/1989,16.0,16.0,13.395998905722571
1/21/1989,14.5,14.5,16.174466151566598
1/22/1989,15.0,15.0,14.759208634989871
1/23/1989,12.6,12.6,14.821112857534848
1/24/1989,12.5,12.5,13.408676083413823
1/25/1989,15.2,15.2,13.447582582516578
1/26/1989,16.2,16.2,14.803772106052618
1/27/1989,16.5,16.5,15.704147252842839
1/28/1989,20.1,20.1,14.673619132147321
1/29/1989,20.6,20.6,17.324271725469146
1/30/1989,16.9,16.9,17.13167847478753
1/31/1989,16.5,16.5,16.090828210578593
2/1/1989,16.1,16.1,15.705049880849824
2/2/1989,14.4,14.4,15.771766479141242
2/3/1989,16.3,16.3,14.877437393351528
2/4/1989,15.7,15.7,16.293766025871154
2/5/1989,14.2,14.2,15.644139004172798
2/6/1989,13.2,13.2,14.233127468790371
2/7/1989,16.8,16.8,13.751118448055818
2/8/1989,18.5,18.5,15.997517601327024
2/9/1989,16.7,16.7,17.101649798011053
2/10/1989,15.3,15.3,15.48845687648366
2/11/1989,15.9,15.9,14.0832519904328
2/12/1989,15.2,15.2,15.916566619217688
2/13/1989,17.5,17.5,14.925906590200205
2/14/1989,18.3,18.3,17.282904552571047
2/15/1989,19.4,19.4,18.13656333368251
2/16/1989,19.4,19.4,18.28686067755034
2/17/1989,19.5,19.5,17.667284777420015
2/18/1989,20.5,20.5,18.32265085195797
2/19/1989,15.7,15.7,18.296853838000818
2/20/1989,15.0,15.0,15.50920407552832
2/21/1989,16.1,16.1,14.821926207365074
2/22/1989,14.3,14.3,16.18553085847609
2/23/1989,13.0,13.0,14.744059737838665
2/24/1989,16.2,16.2,13.98716534517653
2/25/1989,17.7,17.7,15.954643170132591
2/26/1989,13.2,13.2,16.797963571937185
2/27/1989,15.8,15.8,13.451174141690537
2/28/1989,18.5,18.5,15.412128560760431
3/1/1989,20.4,20.4,17.396694121147224
3/2/1989,22.0,22.0,17.344313789008968
3/3/1989,19.7,19.7,18.735160840097635
3/4/1989,19.6,19.6,18.738471341673925
3/5/1989,20.3,20.3,17.736937787940942
3/6/1989,18.3,18.3,18.718571514262173
3/7/1989,18.9,18.9,18.410667574784313
3/8/1989,20.3,20.3,18.72973046975424
3/9/1989,21.4,21.4,18.972805435559103
3/10/1989,18.3,18.3,18.802303172493847
3/11/1989,17.8,17.8,17.94708683603317
3/12/1989,17.7,17.7,16.85246889323303
3/13/1989,12.8,12.8,16.836590656413687
3/14/1989,15.1,15.1,13.269057029397088
3/15/1989,15.0,15.0,14.793028659823193
3/16/1989,14.8,14.8,14.786300419090011
3/17/1989,12.0,12.0,14.725229378667176
3/18/1989,12.5,12.5,13.306858706046352
3/19/1989,15.0,15.0,13.746319166314953
3/20/1989,17.1,17.1,14.632171451479644
3/21/1989,17.3,17.3,16.060643912335994
3/22/1989,16.9,16.9,15.206533250459545
3/23/1989,16.5,16.5,15.11600047077461
3/24/1989,13.6,13.6,15.246875185695309
3/25/1989,13.2,13.2,14.020229660152447
3/26/1989,9.4,9.4,13.880929046945264
3/27/1989,9.5,9.5,12.125572359879058
3/28/1989,11.8,11.8,12.031955676970686
3/29/1989,10.4,10.4,13.157277095870597
3/30/1989,9.7,9.7,11.194396225631566
3/31/1989,12.6,12.6,10.406219451692815
4/1/1989,13.3,13.3,12.259642784270264
4/2/1989,15.1,15.1,11.181445611343293
4/3/1989,14.2,14.2,12.85086513530579
4/4/1989,14.2,14.2,13.486347395315642
4/5/1989,19.2,19.2,13.145707186214064
4/6/1989,12.6,12.6,16.70812229862256
4/7/1989,14.2,14.2,13.11433385037805
4/8/1989,11.9,11.9,14.188047651645748
4/9/1989,13.9,13.9,13.423334749814996
4/10/1989,13.5,13.5,14.32682944596823
4/11/1989,15.3,15.3,14.253679938590738
4/12/1989,13.9,13.9,14.424371919275723
4/13/1989,14.0,14.0,13.73885907594478
4/14/1989,12.9,12.9,14.290346465836805
4/15/1989,8.5,8.5,13.20151631106991
4/16/1989,11.4,11.4,11.143684095891956
4/17/1989,10.9,10.9,12.451560045925406
4/18/1989,12.0,12.0,12.235444516700376
4/19/1989,8.6,8.6,12.212800120355736
4/20/1989,9.0,9.0,10.07098526959743
4/21/1989,9.6,9.6,9.84351051170348
4/22/1989,10.2,10.2,9.754877919882242
4/23/1989,9.8,9.8,9.923087863729561
4/24/1989,8.3,8.3,9.566565364357027
4/25/1989,11.0,11.0,8.681474113830745
4/26/1989,11.9,11.9,10.022820491044916
4/27/1989,14.0,14.0,10.402198781689341
4/28/1989,15.8,15.8,12.020449648688157
4/29/1989,14.5,14.5,13.646394238981856
4/30/1989,13.2,13.2,12.795985744093713
5/1/1989,14.2,14.2,12.306359882600855
5/2/1989,14.6,14.6,13.778495741449277
5/3/1989,11.8,11.8,14.5500445360603
5/4/1989,14.4,14.4,13.289187963198172
5/5/1989,10.4,10.4,14.529339652791824
5/6/1989,10.3,10.3,12.04615483163071
5/7/1989,10.8,10.8,11.606919182954366
5/8/1989,10.5,10.5,11.766471266180798
5/9/1989,9.5,9.5,11.746598003176029
5/10/1989,12.5,12.5,10.465347336206372
5/11/1989,13.7,13.7,12.269434945339235
5/12/1989,12.7,12.7,12.047210966806244
5/13/1989,11.9,11.9,11.414116691670637
5/14/1989,11.4,11.4,12.146134227805973
5/15/1989,9.7,9.7,11.084362829562261
5/16/1989,8.3,8.3,10.940486070539917
5/17/1989,8.1,8.1,9.884626266034145
5/18/1989,11.7,11.7,9.717878501672226
5/19/1989,11.6,11.6,11.815469983858991
5/20/1989,7.4,7.4,10.758481023879101
5/21/1989,5.2,5.2,8.758058528973645
5/22/1989,11.0,11.0,7.757873218104946
5/23/1989,9.5,9.5,9.942819882097314
5/24/1989,9.2,9.2,9.391236305748043
5/25/1989,10.7,10.7,9.518415055115524
5/26/1989,9.0,9.0,10.187406693577449
5/27/1989,10.2,10.2,8.543659693216409
5/28/1989,10.3,10.3,9.803259966659054
5/29/1989,12.1,12.1,9.866856540638274
5/30/1989,13.2,13.2,10.996030729192356
5/31/1989,6.6,6.6,11.696692559605168
6/1/1989,2.3,2.3,8.663300855602634
6/2/1989,1.4,1.4,4.886643507006177
6/3/1989,2.1,2.1,4.877347440554362
6/4/1989,6.6,6.6,5.332123567861503
6/5/1989,8.9,8.9,7.923143968703808
6/6/1989,7.8,7.8,8.889637397515509
6/7/1989,9.0,9.0,7.750025916569588
6/8/1989,10.3,10.3,8.034852088489083
6/9/1989,7.9,7.9,8.471832907715967
6/10/1989,7.2,7.2,7.427202749537917
6/11/1989,8.6,8.6,8.707970572412147
6/12/1989,8.8,8.8,8.450357984197064
6/13/1989,6.2,6.2,8.536534949422503
6/14/1989,9.5,9.5,7.763778979720846
6/15/1989,10.2,10.2,9.208338927984428
6/16/1989,9.7,9.7,8.63506013767268
6/17/1989,11.2,11.2,9.04460916457818
6/18/1989,10.2,10.2,10.12157265854889
6/19/1989,10.1,10.1,9.252870089385839
6/20/1989,8.1,8.1,9.905349135600094
6/21/1989,6.6,6.6,8.95431351554507
6/22/1989,5.0,5.0,8.532342841872962
6/23/1989,4.7,4.7,7.244975325900363
6/24/1989,5.3,5.3,6.821328713978585
6/25/1989,4.5,4.5,7.37128213038482
6/26/1989,2.3,2.3,6.28189623726671
6/27/1989,1.4,1.4,4.166431897587824
6/28/1989,0.5,0.5,2.881045755633837
6/29/1989,2.4,2.4,4.0145626098862275
6/30/1989,8.0,8.0,5.024261611559286
7/1/1989,6.0,6.0,8.018544969994815
7/2/1989,7.1,7.1,6.925873903886362
7/3/1989,9.7,9.7,7.436767232072817
7/4/1989,6.9,6.9,8.186399353782493
7/5/1989,5.3,5.3,7.101840870184367
7/6/1989,7.0,7.0,6.721657726589379
7/7/1989,6.2,6.2,7.583965741507834
7/8/1989,7.0,7.0,7.623656206737827
7/9/1989,9.7,9.7,7.7020885139227655
7/10/1989,8.0,8.0,8.805558319659811
7/11/1989,8.5,8.5,7.8777867077776875
7/12/1989,7.1,7.1,8.502550120629643
7/13/1989,7.5,7.5,7.513919558217527
7/14/1989,3.3,3.3,7.985421959042462
7/15/1989,1.8,1.8,4.363425324838163
7/16/1989,2.6,2.6,3.9053169718337717
7/17/1989,5.3,5.3,4.34471253147973
7/18/1989,5.8,5.8,6.886317977943708
7/19/1989,5.8,5.8,6.8579556733910225
7/20/1989,7.2,7.2,6.900582456939143
7/21/1989,5.3,5.3,7.7707066514242795
7/22/1989,1.6,1.6,6.520836366764728
7/23/1989,3.1,3.1,2.9451754611077274
7/24/1989,5.3,5.3,5.015381570187772
7/25/1989,7.7,7.7,6.883395387447485
7/26/1989,4.2,4.2,7.83245236238484
7/27/1989,5.5,5.5,5.395733361449688
7/28/1989,9.0,9.0,6.9509495485677535
7/29/1989,11.2,11.2,7.547767681901639
7/30/1989,8.0,8.0,8.60110403584001
7/31/1989,7.6,7.6,8.189479142384958
8/1/1989,3.7,3.7,8.355004213285868
8/2/1989,7.5,7.5,4.592133302177318
8/3/1989,8.1,8.1,8.221641908015542
8/4/1989,8.4,8.4,7.898059658659005
8/5/1989,7.1,7.1,8.026403954291968
8/6/1989,7.6,7.6,7.493765055718215
