Date,Daily minimum temperatures,actual,forecast
1/1/1989,14.3,14.3,14.14188635430096
1/2/1989,17.4,17.4,13.871444606356627
1/3/1989,18.5,18.5,15.28901736292204
1/4/1989,16.8,16.8,16.93473117201298
1/5/1989,11.5,11.5,15.492804853510966
1/6/1989,9.5,9.5,12.344622166317414
1/7/1989,12.2,12.2,11.739334587241991
1/8/1989,15.7,15.7,13.086541591110288
1/9/1989,16.3,16.3,15.224891547043478
1/10/1989,13.6,13.6,14.606267818837562
1/11/1989,12.6,12.6,13.096792261750075
1/12/1989,13.8,13.8,12.35361776479328
1/13/1989,12.1,12.1,13.276110854444058
1/14/1989,13.4,13.4,13.364455584576392
1/15/1989,17.3,17.3,13.84820718254841
1/16/1989,19.4,19.4,16.241203847542167
1/17/1989,16.6,16.6,16.337309331395492
1/18/1989,13.9,13.9,14.580528575480512
1/19/1989,13.1,13.1,13.778518000742944
1/20/1989,16.0,16.0,13.438756472133658
1/21/1989,14.5,14.5,16.22799177000015
1/22/1989,15.0,15.0,14.602552464740368
1/23/1989,12.6,12.6,14.721578094197145
1/24/1989,12.5,12.5,13.355848453517309
1/25/1989,15.2,15.2,13.496434647591109
1/26/1989,16.2,16.2,14.794364042750939
1/27/1989,16.5,16.5,15.591722228826379
1/28/1989,20.1,20.1,14.747567532117001
1/29/1989,20.6,20.6,17.01339942024754
1/30/1989,16.9,16.9,17.339349630297363
1/31/1989,16.5,16.5,16.00808386095724
2/1/1989,16.1,16.1,15.770996707129845
2/2/1989,14.4,14.4,16.07275891082746
2/3/1989,16.3,16.3,14.791172439100011
2/4/1989,15.7,15.7,16.424577195384284
2/5/1989,14.2,14.2,15.877701954858399
2/6/1989,13.2,13.2,14.300639431681876
2/7/1989,16.8,16.8,13.806824414728327
2/8/1989,18.5,18.5,15.967887786433279
2/9/1989,16.7,16.7,16.934261484399645
2/10/1989,15.3,15.3,15.656800635716214
2/11/1989,15.9,15.9,14.506924777805972
2/12/1989,15.2,15.2,15.82076437795085
2/13/1989,17.5,17.5,14.772284534047419
2/14/1989,18.3,18.3,17.208120104809694
2/15/1989,19.4,19.4,17.916770734960206
2/16/1989,19.4,19.4,18.257024261303567
2/17/1989,19.5,19.5,17.797393610339245
2/18/1989,20.5,20.5,18.34893966227095
2/19/1989,15.7,15.7,18.42576678916093
2/20/1989,15.0,15.0,15.72071567275311
2/21/1989,16.1,16.1,14.86958359787929
2/22/1989,14.3,14.3,16.532868673611702
2/23/1989,13.0,13.0,14.67494369593455
2/24/1989,16.2,16.2,13.828658891712028
2/25/1989,17.7,17.7,16.05850488148428
2/26/1989,13.2,13.2,16.85234734681103
2/27/1989,15.8,15.8,13.406335402812823
2/28/1989,18.5,18.5,15.422107412003907
3/1/1989,20.4,20.4,17.155596108159994
3/2/1989,22.0,22.0,17.395670166401707
3/3/1989,19.7,19.7,18.80280207285163
3/4/1989,19.6,19.6,18.575913001636604
3/5/1989,20.3,20.3,17.984223175251483
3/6/1989,18.3,18.3,18.749064955578984
3/7/1989,18.9,18.9,18.2032077400251
3/8/1989,20.3,20.3,18.532491512059043
3/9/1989,21.4,21.4,18.723870483283108
3/10/1989,18.3,18.3,19.014043880726188
3/11/1989,17.8,17.8,18.2344660328272
3/12/1989,17.7,17.7,16.991138559100317
3/13/1989,12.8,12.8,17.026949092127914
3/14/1989,15.1,15.1,13.535915993496081
3/15/1989,15.0,15.0,14.824263637929512
3/16/1989,14.8,14.8,14.688346520755196
3/17/1989,12.0,12.0,14.63317697710406
3/18/1989,12.5,12.5,13.353439794042451
3/19/1989,15.0,15.0,13.527033012154183
3/20/1989,17.1,17.1,14.521346196234228
3/21/1989,17.3,17.3,15.854372724729725
3/22/1989,16.9,16.9,15.271088878125783
3/23/1989,16.5,16.5,15.281559154014875
3/24/1989,13.6,13.6,15.156135341118338
3/25/1989,13.2,13.2,13.975555648963423
3/26/1989,9.4,9.4,13.835886361154282
3/27/1989,9.5,9.5,12.104903572405556
3/28/1989,11.8,11.8,11.865486225433797
3/29/1989,10.4,10.4,13.164498461811393
