Date,Daily minimum temperatures,actual,forecast
1/1/1989,14.3,14.3,13.833520889282228
1/2/1989,17.4,17.4,14.09132194519043
1/3/1989,18.5,18.5,14.0243501663208
1/4/1989,16.8,16.8,13.91434097290039
1/5/1989,11.5,11.5,13.871869087219238
1/6/1989,9.5,9.5,13.885865211486816
1/7/1989,12.2,12.2,13.934370040893556
1/8/1989,15.7,15.7,14.13288688659668
1/9/1989,16.3,16.3,13.894205093383787
1/10/1989,13.6,13.6,13.906268119812012
1/11/1989,12.6,12.6,13.863679885864258
1/12/1989,13.8,13.8,13.68204402923584
1/13/1989,12.1,12.1,13.6522216796875
1/14/1989,13.4,13.4,13.907050132751465
1/15/1989,17.3,17.3,13.779741287231444
1/16/1989,19.4,19.4,13.797662734985352
1/17/1989,16.6,16.6,13.84708309173584
1/18/1989,13.9,13.9,13.62771224975586
1/19/1989,13.1,13.1,13.59521484375
1/20/1989,16.0,16.0,13.549439430236816
1/21/1989,14.5,14.5,13.803091049194336
1/22/1989,15.0,15.0,13.75754451751709
1/23/1989,12.6,12.6,13.545055389404297
1/24/1989,12.5,12.5,13.624041557312012
1/25/1989,15.2,15.2,13.74839973449707
1/26/1989,16.2,16.2,13.60174560546875
1/27/1989,16.5,16.5,13.657102584838867
1/28/1989,20.1,20.1,13.620366096496582
1/29/1989,20.6,20.6,13.648116111755373
1/30/1989,16.9,16.9,13.62985610961914
1/31/1989,16.5,16.5,14.386658668518066
2/1/1989,16.1,16.1,14.575435638427734
2/2/1989,14.4,14.4,14.640334129333496
2/3/1989,16.3,16.3,14.943885803222656
2/4/1989,15.7,15.7,14.824470520019531
2/5/1989,14.2,14.2,14.650676727294922
2/6/1989,13.2,13.2,14.842273712158203
2/7/1989,16.8,16.8,14.908486366271973
2/8/1989,18.5,18.5,14.789130210876465
2/9/1989,16.7,16.7,14.39433765411377
2/10/1989,15.3,15.3,14.736403465270996
2/11/1989,15.9,15.9,14.591363906860352
2/12/1989,15.2,15.2,14.435198783874512
2/13/1989,17.5,17.5,14.423781394958496
2/14/1989,18.3,18.3,14.311599731445312
2/15/1989,19.4,19.4,13.538737297058104
2/16/1989,19.4,19.4,13.64395523071289
2/17/1989,19.5,19.5,13.846147537231444
2/18/1989,20.5,20.5,14.31686305999756
2/19/1989,15.7,15.7,13.875751495361328
2/20/1989,15.0,15.0,14.40247917175293
2/21/1989,16.1,16.1,14.822707176208496
2/22/1989,14.3,14.3,14.47648811340332
2/23/1989,13.0,13.0,14.455389022827148
2/24/1989,16.2,16.2,15.405284881591797
2/25/1989,17.7,17.7,15.419068336486816
2/26/1989,13.2,13.2,15.060697555541992
2/27/1989,15.8,15.8,14.696568489074709
2/28/1989,18.5,18.5,15.18511962890625
3/1/1989,20.4,20.4,15.191106796264648
3/2/1989,22.0,22.0,20.282058715820312
3/3/1989,19.7,19.7,19.74456214904785
3/4/1989,19.6,19.6,19.760242462158203
3/5/1989,20.3,20.3,20.19934844970703
3/6/1989,18.3,18.3,19.67795181274414
3/7/1989,18.9,18.9,19.58011245727539
3/8/1989,20.3,20.3,19.120643615722656
3/9/1989,21.4,21.4,18.604145050048828
3/10/1989,18.3,18.3,18.046958923339844
3/11/1989,17.8,17.8,17.788158416748047
3/12/1989,17.7,17.7,17.311382293701172
3/13/1989,12.8,12.8,16.919723510742188
3/14/1989,15.1,15.1,16.859909057617188
3/15/1989,15.0,15.0,16.92951202392578
3/16/1989,14.8,14.8,16.224246978759766
3/17/1989,12.0,12.0,16.06283187866211
3/18/1989,12.5,12.5,15.99626636505127
3/19/1989,15.0,15.0,16.29414939880371
3/20/1989,17.1,17.1,15.701725006103516
3/21/1989,17.3,17.3,15.53722095489502
3/22/1989,16.9,16.9,15.36701202392578
3/23/1989,16.5,16.5,15.49171543121338
3/24/1989,13.6,13.6,14.310785293579102
3/25/1989,13.2,13.2,13.423219680786133
3/26/1989,9.4,9.4,13.089750289916992
3/27/1989,9.5,9.5,13.240379333496094
3/28/1989,11.8,11.8,13.488813400268556
3/29/1989,10.4,10.4,13.353116035461426
3/30/1989,9.7,9.7,13.289047241210938
3/31/1989,12.6,12.6,13.090288162231444
4/1/1989,13.3,13.3,12.286395072937012
4/2/1989,15.1,15.1,9.628249168395996
4/3/1989,14.2,14.2,8.214839935302734
4/4/1989,14.2,14.2,8.422658920288086
4/5/1989,19.2,19.2,8.613344192504883
4/6/1989,12.6,12.6,8.815977096557617
4/7/1989,14.2,14.2,8.618382453918457
4/8/1989,11.9,11.9,8.388161659240723
4/9/1989,13.9,13.9,8.657878875732422
4/10/1989,13.5,13.5,9.796538352966309
4/11/1989,15.3,15.3,10.746899604797363
4/12/1989,13.9,13.9,11.295954704284668
4/13/1989,14.0,14.0,10.718213081359863
4/14/1989,12.9,12.9,9.904541969299316
4/15/1989,8.5,8.5,7.959759712219238
4/16/1989,11.4,11.4,6.521034240722656
4/17/1989,10.9,10.9,5.727487087249756
4/18/1989,12.0,12.0,4.279086589813232
4/19/1989,8.6,8.6,3.2472591400146484
4/20/1989,9.0,9.0,4.75822639465332
4/21/1989,9.6,9.6,7.593213081359863
4/22/1989,10.2,10.2,9.877901077270508
4/23/1989,9.8,9.8,10.280445098876951
4/24/1989,8.3,8.3,10.033848762512209
4/25/1989,11.0,11.0,10.264321327209473
4/26/1989,11.9,11.9,10.32323169708252
4/27/1989,14.0,14.0,9.79900074005127
4/28/1989,15.8,15.8,8.63277816772461
4/29/1989,14.5,14.5,6.855620861053467
4/30/1989,13.2,13.2,6.644282817840576
5/1/1989,14.2,14.2,13.361150741577148
5/2/1989,14.6,14.6,14.91386604309082
5/3/1989,11.8,11.8,14.790496826171877
5/4/1989,14.4,14.4,12.119140625
5/5/1989,10.4,10.4,9.757737159729004
5/6/1989,10.3,10.3,8.82482624053955
5/7/1989,10.8,10.8,9.51901149749756
5/8/1989,10.5,10.5,11.46402072906494
5/9/1989,9.5,9.5,13.010272026062012
5/10/1989,12.5,12.5,14.024306297302246
5/11/1989,13.7,13.7,12.380231857299805
5/12/1989,12.7,12.7,9.919929504394531
5/13/1989,11.9,11.9,8.811244010925293
5/14/1989,11.4,11.4,9.703478813171388
5/15/1989,9.7,9.7,10.969465255737305
5/16/1989,8.3,8.3,11.882171630859377
5/17/1989,8.1,8.1,13.738550186157228
5/18/1989,11.7,11.7,14.67674446105957
5/19/1989,11.6,11.6,13.836587905883787
5/20/1989,7.4,7.4,12.051553726196287
5/21/1989,5.2,5.2,10.717621803283691
5/22/1989,11.0,11.0,10.660372734069824
5/23/1989,9.5,9.5,11.405841827392578
5/24/1989,9.2,9.2,12.731785774230955
5/25/1989,10.7,10.7,13.008050918579102
5/26/1989,9.0,9.0,11.501550674438477
5/27/1989,10.2,10.2,9.462823867797852
5/28/1989,10.3,10.3,7.908498764038086
5/29/1989,12.1,12.1,7.770130634307861
5/30/1989,13.2,13.2,8.76934814453125
5/31/1989,6.6,6.6,11.98843002319336
6/1/1989,2.3,2.3,10.782354354858398
6/2/1989,1.4,1.4,9.158257484436035
6/3/1989,2.1,2.1,8.354623794555664
6/4/1989,6.6,6.6,8.501677513122559
6/5/1989,8.9,8.9,9.85888957977295
6/6/1989,7.8,7.8,10.465250015258787
6/7/1989,9.0,9.0,10.933069229125977
6/8/1989,10.3,10.3,11.173307418823242
6/9/1989,7.9,7.9,11.101987838745115
6/10/1989,7.2,7.2,11.186577796936035
6/11/1989,8.6,8.6,10.68176555633545
6/12/1989,8.8,8.8,9.106773376464844
6/13/1989,6.2,6.2,8.077855110168457
6/14/1989,9.5,9.5,7.614345550537109
6/15/1989,10.2,10.2,8.271965026855469
6/16/1989,9.7,9.7,9.312539100646973
6/17/1989,11.2,11.2,10.662882804870604
6/18/1989,10.2,10.2,11.918794631958008
6/19/1989,10.1,10.1,12.485772132873535
6/20/1989,8.1,8.1,12.263689041137695
6/21/1989,6.6,6.6,10.963669776916504
6/22/1989,5.0,5.0,9.232545852661133
