Month,Heater,Ice cream,actual,forecast
2017-03,25,44,44.0,41.59226127549957
2017-04,20,55,55.0,50.3347015559798
2017-05,21,60,60.0,57.11542049051888
2017-06,20,74,74.0,60.33792015520712
2017-07,19,89,89.0,61.997142655590025
2017-08,19,64,64.0,56.41989497092748
2017-09,23,48,48.0,50.15372623978909
2017-10,33,40,40.0,45.54779954277748
2017-11,43,36,36.0,50.00781940281941
2017-12,56,35,35.0,38.67474265238955
2018-01,56,40,40.0,37.65839678227997
2018-02,33,42,42.0,43.663119386461496
2018-03,27,51,51.0,41.681344301928014
2018-04,24,56,56.0,55.98544067073997
2018-05,22,71,71.0,65.66754917461853
2018-06,21,79,79.0,74.62268411980176
2018-07,21,91,91.0,78.03925274725273
2018-08,21,66,66.0,60.18729567054567
2018-09,24,49,49.0,52.12408745147126
2018-10,39,39,39.0,48.04529220903983
2018-11,53,34,34.0,41.92532012893068
2018-12,48,36,36.0,36.8200342920213
2019-01,49,39,39.0,38.15106413400966
2019-02,39,42,42.0,43.61247815358833
2019-03,30,53,53.0,44.28926730435342
2019-04,24,57,57.0,57.39544162000411
2019-05,23,65,65.0,72.17114957264957
2019-06,22,82,82.0,72.94757814407814
2019-07,21,100,100.0,84.28923382173383
2019-08,21,68,68.0,64.11342358484309
2019-09,24,51,51.0,52.58296623520459
2019-10,40,40,40.0,44.28326386762916
2019-11,56,36,36.0,40.30116642054634
2019-12,46,36,36.0,38.71149232016587
2020-01,41,43,43.0,38.70015939960931
2020-02,34,45,45.0,45.865852222084776
2020-03,25,44,44.0,47.06549476055219
2020-04,25,53,53.0,61.534881170135804
2020-05,27,70,70.0,64.93128310578311
2020-06,24,74,74.0,72.49338007353826
