Month,Heater,Ice cream,actual,forecast
2017-03,25,44,44.0,16.053913116455078
2017-04,20,55,55.0,17.95670509338379
2017-05,21,60,60.0,18.590171813964844
2017-06,20,74,74.0,20.14420890808105
2017-07,19,89,89.0,24.89216995239257
2017-08,19,64,64.0,30.21914291381836
2017-09,23,48,48.0,35.1240348815918
2017-10,33,40,40.0,41.2382698059082
2017-11,43,36,36.0,47.75851058959961
2017-12,56,35,35.0,55.24620819091797
2018-01,56,40,40.0,64.12259674072266
2018-02,33,42,42.0,75.04923248291016
2018-03,27,51,51.0,88.33561706542969
2018-04,24,56,56.0,64.48722839355469
2018-05,22,71,71.0,47.954734802246094
2018-06,21,79,79.0,39.389041900634766
2018-07,21,91,91.0,35.158103942871094
2018-08,21,66,66.0,33.85445022583008
2018-09,24,49,49.0,39.9293212890625
2018-10,39,39,39.0,42.17250442504883
2018-11,53,34,34.0,51.05245208740234
2018-12,48,36,36.0,56.2481689453125
2019-01,49,39,39.0,71.05517578125
2019-02,39,42,42.0,78.98655700683594
2019-03,30,53,53.0,91.0800323486328
2019-04,24,57,57.0,66.10179138183594
2019-05,23,65,65.0,49.027442932128906
2019-06,22,82,82.0,39.37905883789063
2019-07,21,100,100.0,39.3828125
2019-08,21,68,68.0,42.47254943847656
2019-09,24,51,51.0,52.98211669921875
2019-10,40,40,40.0,57.21823120117188
2019-11,56,36,36.0,65.04191589355469
2019-12,46,36,36.0,81.78854370117188
2020-01,41,43,43.0,68.3189697265625
2020-02,34,45,45.0,50.98350524902344
2020-03,25,44,44.0,40.448333740234375
2020-04,25,53,53.0,40.53386306762695
2020-05,27,70,70.0,43.39628982543945
2020-06,24,74,74.0,53.6158561706543
