Date,Daily minimum temperatures,actual,forecast
1/1/1989,14.3,14.3,13.324810981750488
1/2/1989,17.4,17.4,13.3820219039917
1/3/1989,18.5,18.5,13.385658264160156
1/4/1989,16.8,16.8,14.383390426635742
1/5/1989,11.5,11.5,13.59942626953125
1/6/1989,9.5,9.5,14.39755153656006
1/7/1989,12.2,12.2,15.466771125793455
1/8/1989,15.7,15.7,15.261198043823242
1/9/1989,16.3,16.3,14.214924812316896
1/10/1989,13.6,13.6,14.229146003723145
1/11/1989,12.6,12.6,14.07563018798828
1/12/1989,13.8,13.8,14.133764266967772
1/13/1989,12.1,12.1,14.7120943069458
1/14/1989,13.4,13.4,14.989330291748049
1/15/1989,17.3,17.3,14.626044273376465
1/16/1989,19.4,19.4,14.561039924621582
1/17/1989,16.6,16.6,14.336410522460938
1/18/1989,13.9,13.9,14.677412033081056
1/19/1989,13.1,13.1,15.505319595336914
1/20/1989,16.0,16.0,15.768301963806152
1/21/1989,14.5,14.5,16.24689483642578
1/22/1989,15.0,15.0,15.568496704101562
1/23/1989,12.6,12.6,15.125005722045898
1/24/1989,12.5,12.5,14.799704551696776
1/25/1989,15.2,15.2,14.630735397338867
1/26/1989,16.2,16.2,14.623818397521973
1/27/1989,16.5,16.5,14.650713920593262
1/28/1989,20.1,20.1,14.380002975463867
1/29/1989,20.6,20.6,14.448477745056152
1/30/1989,16.9,16.9,14.82388973236084
1/31/1989,16.5,16.5,15.136972427368164
2/1/1989,16.1,16.1,14.297056198120115
2/2/1989,14.4,14.4,14.089852333068848
2/3/1989,16.3,16.3,14.677042007446287
2/4/1989,15.7,15.7,14.469913482666016
2/5/1989,14.2,14.2,14.543803215026855
2/6/1989,13.2,13.2,14.73639965057373
2/7/1989,16.8,16.8,14.58356475830078
2/8/1989,18.5,18.5,14.342514038085938
2/9/1989,16.7,16.7,14.464815139770508
2/10/1989,15.3,15.3,14.742812156677246
2/11/1989,15.9,15.9,14.73848819732666
