Date,Daily minimum temperatures,actual,forecast
1/1/1989,14.3,14.3,13.838377952575684
1/2/1989,17.4,17.4,13.990228652954102
1/3/1989,18.5,18.5,13.984697341918944
1/4/1989,16.8,16.8,14.130717277526855
1/5/1989,11.5,11.5,13.703387260437012
1/6/1989,9.5,9.5,14.00122356414795
1/7/1989,12.2,12.2,13.973816871643066
1/8/1989,15.7,15.7,14.036415100097656
1/9/1989,16.3,16.3,13.957295417785645
1/10/1989,13.6,13.6,13.53612232208252
1/11/1989,12.6,12.6,13.592219352722168
1/12/1989,13.8,13.8,13.666284561157228
1/13/1989,12.1,12.1,13.72996997833252
1/14/1989,13.4,13.4,13.7271089553833
1/15/1989,17.3,17.3,13.657892227172852
1/16/1989,19.4,19.4,13.63670253753662
1/17/1989,16.6,16.6,13.618277549743652
1/18/1989,13.9,13.9,13.618247032165527
1/19/1989,13.1,13.1,13.596077919006348
1/20/1989,16.0,16.0,13.577086448669434
1/21/1989,14.5,14.5,13.569294929504396
1/22/1989,15.0,15.0,13.553973197937012
1/23/1989,12.6,12.6,13.538122177124023
1/24/1989,12.5,12.5,13.511103630065918
1/25/1989,15.2,15.2,13.492350578308104
1/26/1989,16.2,16.2,13.481766700744627
1/27/1989,16.5,16.5,13.471650123596191
1/28/1989,20.1,20.1,13.45995807647705
1/29/1989,20.6,20.6,13.444096565246582
1/30/1989,16.9,16.9,13.429242134094238
1/31/1989,16.5,16.5,13.416011810302734
2/1/1989,16.1,16.1,13.403944969177246
2/2/1989,14.4,14.4,13.391965866088867
2/3/1989,16.3,16.3,13.379523277282717
2/4/1989,15.7,15.7,13.367727279663086
2/5/1989,14.2,14.2,13.356122016906738
2/6/1989,13.2,13.2,13.34469509124756
2/7/1989,16.8,16.8,13.33323574066162
2/8/1989,18.5,18.5,13.32201862335205
2/9/1989,16.7,16.7,13.31140422821045
2/10/1989,15.3,15.3,13.30114459991455
2/11/1989,15.9,15.9,13.291069984436035
2/12/1989,15.2,15.2,13.28102970123291
2/13/1989,17.5,17.5,13.27114486694336
2/14/1989,18.3,18.3,13.261549949645996
2/15/1989,19.4,19.4,13.252226829528809
2/16/1989,19.4,19.4,13.243128776550291
2/17/1989,19.5,19.5,13.234196662902832
2/18/1989,20.5,20.5,13.22545051574707
2/19/1989,15.7,15.7,13.21690273284912
2/20/1989,15.0,15.0,13.208540916442873
2/21/1989,16.1,16.1,13.200358390808104
2/22/1989,14.3,14.3,13.192349433898926
2/23/1989,13.0,13.0,13.184525489807127
2/24/1989,16.2,16.2,13.17688274383545
2/25/1989,17.7,17.7,13.169407844543455
2/26/1989,13.2,13.2,13.162091255187988
2/27/1989,15.8,15.8,13.154929161071776
2/28/1989,18.5,18.5,13.14792537689209
3/1/1989,20.4,20.4,13.141079902648926
3/2/1989,22.0,22.0,13.134387016296388
3/3/1989,19.7,19.7,13.12783908843994
3/4/1989,19.6,19.6,13.12143325805664
3/5/1989,20.3,20.3,13.115168571472168
3/6/1989,18.3,18.3,13.10904312133789
3/7/1989,18.9,18.9,13.103053092956545
3/8/1989,20.3,20.3,13.097192764282228
3/9/1989,21.4,21.4,13.09146213531494
3/10/1989,18.3,18.3,13.085858345031738
3/11/1989,17.8,17.8,13.080376625061035
3/12/1989,17.7,17.7,13.075016975402832
3/13/1989,12.8,12.8,13.06977367401123
3/14/1989,15.1,15.1,13.06464672088623
3/15/1989,15.0,15.0,13.059630393981934
