Month,Heater,Ice cream,actual,forecast
2017-03,25,44,44.0,47.67447752301683
2017-04,20,55,55.0,52.15030324420585
2017-05,21,60,60.0,74.46890760115853
2017-06,20,74,74.0,78.74056110541348
2017-07,19,89,89.0,68.32428299127668
2017-08,19,64,64.0,57.3128938563106
2017-09,23,48,48.0,49.24184057757843
2017-10,33,40,40.0,58.40356126432539
2017-11,43,36,36.0,64.7586909555507
2017-12,56,35,35.0,54.57578752809143
2018-01,56,40,40.0,39.87430179752715
2018-02,33,42,42.0,37.4489950510673
2018-03,27,51,51.0,56.07750907844857
2018-04,24,56,56.0,63.89844623937002
2018-05,22,71,71.0,75.88000012492205
2018-06,21,79,79.0,85.86953953543525
2018-07,21,91,91.0,79.98243748703021
2018-08,21,66,66.0,68.05279415230954
2018-09,24,49,49.0,63.50574737817195
2018-10,39,39,39.0,68.47618262027595
2018-11,53,34,34.0,71.36384347041007
2018-12,48,36,36.0,60.84448503822219
2019-01,49,39,39.0,55.21933354355908
2019-02,39,42,42.0,51.80559379351885
2019-03,30,53,53.0,65.57001053455296
2019-04,24,57,57.0,76.23578234117265
2019-05,23,65,65.0,81.02502636770848
2019-06,22,82,82.0,87.18155642849185
2019-07,21,100,100.0,85.6640584151272
2019-08,21,68,68.0,78.3379479973828
2019-09,24,51,51.0,75.6564338588469
2019-10,40,40,40.0,77.52609928722936
2019-11,56,36,36.0,76.14871520269669
2019-12,46,36,36.0,65.92780623407884
2020-01,41,43,43.0,65.21537848233098
2020-02,34,45,45.0,63.48112050043581
2020-03,25,44,44.0,74.10579831091451
2020-04,25,53,53.0,88.09879135455522
2020-05,27,70,70.0,86.99158163581411
2020-06,24,74,74.0,86.66521354176743
