Month,Heater,Ice cream,actual,forecast
2017-03,25,44,44.0,14.30890655517578
2017-04,20,55,55.0,13.620772361755373
2017-05,21,60,60.0,13.544597625732422
2017-06,20,74,74.0,12.933263778686523
2017-07,19,89,89.0,16.290327072143555
2017-08,19,64,64.0,13.841901779174805
2017-09,23,48,48.0,15.397772789001465
2017-10,33,40,40.0,15.469146728515623
2017-11,43,36,36.0,15.280120849609377
2017-12,56,35,35.0,14.044326782226562
2018-01,56,40,40.0,14.765363693237305
2018-02,33,42,42.0,14.055235862731934
2018-03,27,51,51.0,14.889257431030272
2018-04,24,56,56.0,15.450677871704102
2018-05,22,71,71.0,16.33602523803711
2018-06,21,79,79.0,15.76573657989502
2018-07,21,91,91.0,15.377209663391112
2018-08,21,66,66.0,12.655869483947754
2018-09,24,49,49.0,15.40908145904541
2018-10,39,39,39.0,16.069223403930664
2018-11,53,34,34.0,15.161565780639648
2018-12,48,36,36.0,14.71371364593506
2019-01,49,39,39.0,15.911848068237305
2019-02,39,42,42.0,17.147382736206055
2019-03,30,53,53.0,14.885470390319824
2019-04,24,57,57.0,15.886921882629396
2019-05,23,65,65.0,13.77721118927002
2019-06,22,82,82.0,14.020047187805176
2019-07,21,100,100.0,15.692056655883787
2019-08,21,68,68.0,16.49388885498047
2019-09,24,51,51.0,17.619138717651367
2019-10,40,40,40.0,13.162938117980955
2019-11,56,36,36.0,15.192866325378418
2019-12,46,36,36.0,18.227500915527344
2020-01,41,43,43.0,15.18382453918457
2020-02,34,45,45.0,16.865243911743164
2020-03,25,44,44.0,15.74466037750244
2020-04,25,53,53.0,18.429594039916992
2020-05,27,70,70.0,17.05480194091797
2020-06,24,74,74.0,15.869673728942873
