Date,Daily minimum temperatures,actual,forecast
1/1/1989,14.3,14.3,13.324811
1/2/1989,17.4,17.4,13.382022
1/3/1989,18.5,18.5,13.385658
1/4/1989,16.8,16.8,14.38339
1/5/1989,11.5,11.5,13.599426
1/6/1989,9.5,9.5,14.397552
1/7/1989,12.2,12.2,15.466771
1/8/1989,15.7,15.7,15.261198
1/9/1989,16.3,16.3,14.214925
1/10/1989,13.6,13.6,14.229146
1/11/1989,12.6,12.6,14.07563
1/12/1989,13.8,13.8,14.133764
1/13/1989,12.1,12.1,14.712094
1/14/1989,13.4,13.4,14.98933
1/15/1989,17.3,17.3,14.626044
1/16/1989,19.4,19.4,14.56104
1/17/1989,16.6,16.6,14.3364105
1/18/1989,13.9,13.9,14.677412
1/19/1989,13.1,13.1,15.50532
1/20/1989,16.0,16.0,15.768302
1/21/1989,14.5,14.5,16.246895
1/22/1989,15.0,15.0,15.568497
1/23/1989,12.6,12.6,15.125006
1/24/1989,12.5,12.5,14.799705
1/25/1989,15.2,15.2,14.630735
1/26/1989,16.2,16.2,14.623818
1/27/1989,16.5,16.5,14.650714
1/28/1989,20.1,20.1,14.380003
1/29/1989,20.6,20.6,14.448478
1/30/1989,16.9,16.9,14.82389
1/31/1989,16.5,16.5,15.136972
2/1/1989,16.1,16.1,14.297056
2/2/1989,14.4,14.4,14.089852
2/3/1989,16.3,16.3,14.677042
2/4/1989,15.7,15.7,14.4699135
2/5/1989,14.2,14.2,14.543803
2/6/1989,13.2,13.2,14.7364
2/7/1989,16.8,16.8,14.583565
2/8/1989,18.5,18.5,14.342514
2/9/1989,16.7,16.7,14.464815
2/10/1989,15.3,15.3,14.742812
2/11/1989,15.9,15.9,14.738488
2/12/1989,15.2,15.2,14.572201
2/13/1989,17.5,17.5,14.445974
2/14/1989,18.3,18.3,14.309601
2/15/1989,19.4,19.4,14.448209
2/16/1989,19.4,19.4,14.771993
2/17/1989,19.5,19.5,14.927946
2/18/1989,20.5,20.5,14.508715
2/19/1989,15.7,15.7,14.664018
2/20/1989,15.0,15.0,14.602277
2/21/1989,16.1,16.1,14.536756
2/22/1989,14.3,14.3,14.723072
2/23/1989,13.0,13.0,14.98958
2/24/1989,16.2,16.2,14.38793
2/25/1989,17.7,17.7,14.3684635
2/26/1989,13.2,13.2,14.629347
2/27/1989,15.8,15.8,14.65558
2/28/1989,18.5,18.5,14.714614
3/1/1989,20.4,20.4,14.806691
3/2/1989,22.0,22.0,14.462399
3/3/1989,19.7,19.7,14.069944
3/4/1989,19.6,19.6,14.529569
3/5/1989,20.3,20.3,14.764952
3/6/1989,18.3,18.3,14.832947
3/7/1989,18.9,18.9,14.517865
3/8/1989,20.3,20.3,14.453279
3/9/1989,21.4,21.4,14.224146
3/10/1989,18.3,18.3,14.464621
3/11/1989,17.8,17.8,14.771993
3/12/1989,17.7,17.7,14.666128
3/13/1989,12.8,12.8,14.517414
3/14/1989,15.1,15.1,14.4396715
3/15/1989,15.0,15.0,14.602277
3/16/1989,14.8,14.8,14.551295
3/17/1989,12.0,12.0,14.714614
3/18/1989,12.5,12.5,14.97131
3/19/1989,15.0,15.0,14.5187025
3/20/1989,17.1,17.1,14.512722
3/21/1989,17.3,17.3,14.862221
3/22/1989,16.9,16.9,14.643507
3/23/1989,16.5,16.5,14.434246
3/24/1989,13.6,13.6,14.806691
3/25/1989,13.2,13.2,14.674612
3/26/1989,9.4,9.4,14.38793
3/27/1989,9.5,9.5,14.487276
3/28/1989,11.8,11.8,14.889962
3/29/1989,10.4,10.4,14.512711
3/30/1989,9.7,9.7,14.443397
3/31/1989,12.6,12.6,14.778953
4/1/1989,13.3,13.3,14.328884
4/2/1989,15.1,15.1,14.243287
4/3/1989,14.2,14.2,14.689962
4/4/1989,14.2,14.2,14.787406
4/5/1989,19.2,19.2,14.463128
4/6/1989,12.6,12.6,14.508715
4/7/1989,14.2,14.2,14.595637
4/8/1989,11.9,11.9,14.4940405
4/9/1989,13.9,13.9,14.734611
4/10/1989,13.5,13.5,14.983382
4/11/1989,15.3,15.3,14.590199
4/12/1989,13.9,13.9,14.720322
4/13/1989,14.0,14.0,14.646431
4/14/1989,12.9,12.9,14.422311
4/15/1989,8.5,8.5,14.723072
4/16/1989,11.4,11.4,14.883444
4/17/1989,10.9,10.9,14.38793
4/18/1989,12.0,12.0,14.2131605
4/19/1989,8.6,8.6,14.629347
4/20/1989,9.0,9.0,14.610986
4/21/1989,9.6,9.6,14.714614
4/22/1989,10.2,10.2,14.806691
4/23/1989,9.8,9.8,14.462399
4/24/1989,8.3,8.3,14.069944
4/25/1989,11.0,11.0,14.608866
4/26/1989,11.9,11.9,14.764952
4/27/1989,14.0,14.0,14.796099
4/28/1989,15.8,15.8,14.574169
4/29/1989,14.5,14.5,14.440217
4/30/1989,13.2,13.2,14.516822
5/1/1989,14.2,14.2,14.774515
5/2/1989,14.6,14.6,14.75992
5/3/1989,11.8,11.8,14.344747
5/4/1989,14.4,14.4,14.351765
5/5/1989,10.4,10.4,14.427309
5/6/1989,10.3,10.3,14.584475
5/7/1989,10.8,10.8,14.771993
5/8/1989,10.5,10.5,14.834389
5/9/1989,9.5,9.5,14.453279
5/10/1989,12.5,12.5,14.427969
5/11/1989,13.7,13.7,14.58904
5/12/1989,12.7,12.7,14.7925005
5/13/1989,11.9,11.9,14.896841
5/14/1989,11.4,11.4,14.517865
5/15/1989,9.7,9.7,14.453279
5/16/1989,8.3,8.3,14.602277
5/17/1989,8.1,8.1,14.65558
5/18/1989,11.7,11.7,14.723072
5/19/1989,11.6,11.6,14.798233
5/20/1989,7.4,7.4,14.517835
5/21/1989,5.2,5.2,14.38793
