date,OT,actual,forecast
2/1/2018 16:00,3.799000025,3.799000025,4.062684989465831
2/1/2018 17:00,3.588000059,3.588000059,4.0269791306425615
2/1/2018 18:00,3.799000025,3.799000025,3.800458710434989
2/1/2018 19:00,3.588000059,3.588000059,3.755032487675377
2/1/2018 20:00,3.305999994,3.305999994,3.7407884350638936
2/1/2018 21:00,3.657999992,3.657999992,3.6210205847193664
2/1/2018 22:00,4.290999889,4.290999889,3.57489413443086
2/1/2018 23:00,3.938999891,3.938999891,3.5591452524808327
2/2/2018 0:00,3.799000025,3.799000025,3.5088818205888765
2/2/2018 1:00,4.361999989,4.361999989,3.50118398361146
2/2/2018 2:00,4.643000126,4.643000126,3.519382767950222
2/2/2018 3:00,4.221000195,4.221000195,3.4411330201573014
2/2/2018 4:00,4.079999924,4.079999924,3.3734632676917227
2/2/2018 5:00,3.868999958,3.868999958,3.3404231476817774
2/2/2018 6:00,3.938999891,3.938999891,3.2056936567811274
2/2/2018 7:00,3.727999926,3.727999926,3.038011622886727
2/2/2018 8:00,3.868999958,3.868999958,3.171164475115404
2/2/2018 9:00,4.43200016,4.43200016,3.1632226303019664
2/2/2018 10:00,3.377000093,3.377000093,3.3690293538865306
2/2/2018 11:00,4.079999924,4.079999924,3.715988323296371
2/2/2018 12:00,3.588000059,3.588000059,3.591022581496741
2/2/2018 13:00,3.447000027,3.447000027,3.8649980417397702
2/2/2018 14:00,3.305999994,3.305999994,4.126262358409134
2/2/2018 15:00,3.868999958,3.868999958,3.833255495613804
2/2/2018 16:00,3.305999994,3.305999994,3.958063461982708
2/2/2018 17:00,3.51699996,3.51699996,3.9399442994991696
2/2/2018 18:00,2.321000099,2.321000099,3.724248354400432
2/2/2018 19:00,2.039999962,2.039999962,3.688489051954943
2/2/2018 20:00,1.899000049,1.899000049,3.682007444845439
2/2/2018 21:00,2.461999893,2.461999893,3.5686476351445218
2/2/2018 22:00,2.532000065,2.532000065,3.527768560422666
2/2/2018 23:00,2.039999962,2.039999962,3.516323995959542
2/3/2018 0:00,2.039999962,2.039999962,3.469608111076026
2/3/2018 1:00,0.843999982,0.843999982,3.464806292948038
2/3/2018 2:00,0.703000009,0.703000009,3.48537167802511
2/3/2018 3:00,0.703000009,0.703000009,3.409064391211708
2/3/2018 4:00,1.337000012,1.337000012,3.342972862621808
2/3/2018 5:00,0.773999989,0.773999989,3.3112241965294675
2/3/2018 6:00,0.0,0.0,3.1775470323722605
2/3/2018 7:00,0.0,0.0,3.010719481173721
2/3/2018 8:00,0.0,0.0,3.1445750509743107
2/3/2018 9:00,0.773999989,0.773999989,3.1372146005177157
2/3/2018 10:00,1.406999946,1.406999946,3.343487399497267
2/3/2018 11:00,2.039999962,2.039999962,3.690825980247853
2/3/2018 12:00,1.266000032,1.266000032,3.566150067938449
2/3/2018 13:00,1.970000029,1.970000029,3.8403556493326167
2/3/2018 14:00,3.447000027,3.447000027,4.101838667553565
2/3/2018 15:00,3.447000027,3.447000027,3.808938302675801
2/3/2018 16:00,3.657999992,3.657999992,3.9338582827799824
2/3/2018 17:00,3.236000061,3.236000061,3.9158234324951824
2/3/2018 18:00,2.461999893,2.461999893,3.700189433274255
2/3/2018 19:00,2.39199996,2.39199996,3.664473619972337
2/3/2018 20:00,1.687999964,1.687999964,3.6580203592681695
2/3/2018 21:00,1.266000032,1.266000032,3.544676453171596
2/3/2018 22:00,2.180999994,2.180999994,3.503803062021892
2/3/2018 23:00,0.773999989,0.773999989,3.492355785838965
2/4/2018 0:00,1.899000049,1.899000049,3.4456302927050197
2/4/2018 1:00,1.828999996,1.828999996,3.440813201846705
2/4/2018 2:00,2.250999928,2.250999928,3.461358661080052
2/4/2018 3:00,2.039999962,2.039999962,3.38502762598622
2/4/2018 4:00,2.180999994,2.180999994,3.3189092095354438
