Date,Daily minimum temperatures,actual,forecast
1/1/1989,14.3,14.3,13.901073
1/2/1989,17.4,17.4,14.683857
1/3/1989,18.5,18.5,14.539865
1/4/1989,16.8,16.8,14.745984
1/5/1989,11.5,11.5,13.910457
1/6/1989,9.5,9.5,14.364469
1/7/1989,12.2,12.2,14.729905
1/8/1989,15.7,15.7,15.218504
1/9/1989,16.3,16.3,14.604393
1/10/1989,13.6,13.6,14.438679
1/11/1989,12.6,12.6,14.735307
1/12/1989,13.8,13.8,14.664539
1/13/1989,12.1,12.1,14.680808
1/14/1989,13.4,13.4,14.696366
1/15/1989,17.3,17.3,14.866802
1/16/1989,19.4,19.4,14.800722
1/17/1989,16.6,16.6,14.680808
1/18/1989,13.9,13.9,14.680808
1/19/1989,13.1,13.1,14.785726
1/20/1989,16.0,16.0,14.876942
1/21/1989,14.5,14.5,14.680808
1/22/1989,15.0,15.0,14.506716
1/23/1989,12.6,12.6,14.800722
1/24/1989,12.5,12.5,14.800722
1/25/1989,15.2,15.2,14.680808
1/26/1989,16.2,16.2,14.665812
1/27/1989,16.5,16.5,14.823246
1/28/1989,20.1,20.1,14.838243
1/29/1989,20.6,20.6,14.680808
1/30/1989,16.9,16.9,14.680808
1/31/1989,16.5,16.5,15.962791
2/1/1989,16.1,16.1,15.799817
2/2/1989,14.4,14.4,15.675295
2/3/1989,16.3,16.3,15.372929
2/4/1989,15.7,15.7,15.620048
2/5/1989,14.2,14.2,15.037065
2/6/1989,13.2,13.2,14.931665
2/7/1989,16.8,16.8,14.849391
2/8/1989,18.5,18.5,13.943188
2/9/1989,16.7,16.7,14.243752
2/10/1989,15.3,15.3,14.187462
2/11/1989,15.9,15.9,15.1074705
2/12/1989,15.2,15.2,15.678961
2/13/1989,17.5,17.5,15.416021
2/14/1989,18.3,18.3,14.640637
2/15/1989,19.4,19.4,14.487756
2/16/1989,19.4,19.4,14.425639
2/17/1989,19.5,19.5,14.442097
2/18/1989,20.5,20.5,14.6380415
2/19/1989,15.7,15.7,14.613893
2/20/1989,15.0,15.0,14.561522
2/21/1989,16.1,16.1,14.747489
2/22/1989,14.3,14.3,14.72644
2/23/1989,13.0,13.0,14.723451
2/24/1989,16.2,16.2,14.625376
2/25/1989,17.7,17.7,14.418329
2/26/1989,13.2,13.2,14.567178
2/27/1989,15.8,15.8,14.567178
2/28/1989,18.5,18.5,14.739353
3/1/1989,20.4,20.4,14.739353
3/2/1989,22.0,22.0,18.800451
3/3/1989,19.7,19.7,18.928862
3/4/1989,19.6,19.6,19.009281
3/5/1989,20.3,20.3,17.26593
3/6/1989,18.3,18.3,16.485767
3/7/1989,18.9,18.9,15.72949
3/8/1989,20.3,20.3,14.9080925
3/9/1989,21.4,21.4,13.975697
3/10/1989,18.3,18.3,15.121479
3/11/1989,17.8,17.8,15.359581
3/12/1989,17.7,17.7,14.944951
3/13/1989,12.8,12.8,14.35108
3/14/1989,15.1,15.1,14.64787
3/15/1989,15.0,15.0,14.494379
3/16/1989,14.8,14.8,15.561646
3/17/1989,12.0,12.0,16.252283
3/18/1989,12.5,12.5,16.17439
3/19/1989,15.0,15.0,16.252964
3/20/1989,17.1,17.1,16.612484
3/21/1989,17.3,17.3,15.906859
3/22/1989,16.9,16.9,15.956355
3/23/1989,16.5,16.5,15.829812
3/24/1989,13.6,13.6,15.913658
3/25/1989,13.2,13.2,15.864975
3/26/1989,9.4,9.4,15.972867
3/27/1989,9.5,9.5,16.092
