date,OT,actual,forecast
2/1/2018 16:00,3.799000025,3.799000025,4.124751759542141
2/1/2018 17:00,3.588000059,3.588000059,4.088303941005836
2/1/2018 18:00,3.799000025,3.799000025,3.884916685109539
2/1/2018 19:00,3.588000059,3.588000059,3.844625746731992
2/1/2018 20:00,3.305999994,3.305999994,3.838570198173332
2/1/2018 21:00,3.657999992,3.657999992,3.7261420478495375
2/1/2018 22:00,4.290999889,4.290999889,3.6834181957145873
2/1/2018 23:00,3.938999891,3.938999891,3.670195121930119
2/2/2018 0:00,3.799000025,3.799000025,3.654375707027475
2/2/2018 1:00,4.361999989,4.361999989,3.657093166365865
2/2/2018 2:00,4.643000126,4.643000126,3.678689874602524
2/2/2018 3:00,4.221000195,4.221000195,3.610765209575338
2/2/2018 4:00,4.079999924,4.079999924,3.534592449658078
2/2/2018 5:00,3.868999958,3.868999958,3.4987592051215297
2/2/2018 6:00,3.938999891,3.938999891,3.363179097804236
2/2/2018 7:00,3.727999926,3.727999926,3.193611221201029
2/2/2018 8:00,3.868999958,3.868999958,3.336255067392873
2/2/2018 9:00,4.43200016,4.43200016,3.352944604050205
2/2/2018 10:00,3.377000093,3.377000093,3.5736404605801884
2/2/2018 11:00,4.079999924,4.079999924,3.940389504768864
2/2/2018 12:00,3.588000059,3.588000059,3.808371283531791
2/2/2018 13:00,3.447000027,3.447000027,4.083223734569018
2/2/2018 14:00,3.305999994,3.305999994,4.395668257852671
2/2/2018 15:00,3.868999958,3.868999958,4.044314973129618
2/2/2018 16:00,3.305999994,3.305999994,4.1707096965829935
2/2/2018 17:00,3.51699996,3.51699996,4.15063049723952
2/2/2018 18:00,2.321000099,2.321000099,3.9327912919351
2/2/2018 19:00,2.039999962,2.039999962,3.89186684499658
2/2/2018 20:00,1.899000049,1.899000049,3.8837009386386376
2/2/2018 21:00,2.461999893,2.461999893,3.7672517093210094
2/2/2018 22:00,2.532000065,2.532000065,3.7224420823046502
2/2/2018 23:00,2.039999962,2.039999962,3.708249447961754
2/3/2018 0:00,2.039999962,2.039999962,3.662841801658278
2/3/2018 1:00,0.843999982,0.843999982,3.6570859199603793
2/3/2018 2:00,0.703000009,0.703000009,3.679000801235982
2/3/2018 3:00,0.703000009,0.703000009,3.60271772375744
2/3/2018 4:00,1.337000012,1.337000012,3.5343610820702063
2/3/2018 5:00,0.773999989,0.773999989,3.5013894489750967
2/3/2018 6:00,0.0,0.0,3.369927508814164
2/3/2018 7:00,0.0,0.0,3.2075818809088386
2/3/2018 8:00,0.0,0.0,3.344039312918682
2/3/2018 9:00,0.773999989,0.773999989,3.338624864441972
2/3/2018 10:00,1.406999946,1.406999946,3.547257615723918
2/3/2018 11:00,2.039999962,2.039999962,3.8980282902898256
2/3/2018 12:00,1.266000032,1.266000032,3.774379196006179
2/3/2018 13:00,1.970000029,1.970000029,4.057165826204454
2/3/2018 14:00,3.447000027,3.447000027,4.321366679829954
2/3/2018 15:00,3.447000027,3.447000027,4.027256895483954
2/3/2018 16:00,3.657999992,3.657999992,4.151878321784971
2/3/2018 17:00,3.236000061,3.236000061,4.132229241455807
2/3/2018 18:00,2.461999893,2.461999893,3.91392550745832
2/3/2018 19:00,2.39199996,2.39199996,3.8729393803811623
2/3/2018 20:00,1.687999964,1.687999964,3.8646697136246617
2/3/2018 21:00,1.266000032,1.266000032,3.7480618403704207
2/3/2018 22:00,2.180999994,2.180999994,3.70315035552185
