Date,Daily minimum temperatures,actual,forecast
1/1/1989,14.3,14.3,14.029192841082622
1/2/1989,17.4,17.4,14.056670116100436
1/3/1989,18.5,18.5,15.460388098790718
1/4/1989,16.8,16.8,17.08492761401695
1/5/1989,11.5,11.5,15.520229680555586
1/6/1989,9.5,9.5,12.374105638686968
1/7/1989,12.2,12.2,11.68061591156116
1/8/1989,15.7,15.7,13.006724642758972
1/9/1989,16.3,16.3,15.168150097129825
1/10/1989,13.6,13.6,14.649877360802767
1/11/1989,12.6,12.6,13.343749888601948
1/12/1989,13.8,13.8,12.462326102435084
1/13/1989,12.1,12.1,13.132920386841258
1/14/1989,13.4,13.4,13.304007515103192
1/15/1989,17.3,17.3,13.78146647422971
1/16/1989,19.4,19.4,16.06865781328654
1/17/1989,16.6,16.6,16.41493239905063
1/18/1989,13.9,13.9,14.651440688075477
1/19/1989,13.1,13.1,13.743049781119517
1/20/1989,16.0,16.0,13.519013400365088
1/21/1989,14.5,14.5,16.22919335720807
1/22/1989,15.0,15.0,14.86171043377509
1/23/1989,12.6,12.6,14.703365982156724
1/24/1989,12.5,12.5,13.481490791761738
1/25/1989,15.2,15.2,13.50908443983792
1/26/1989,16.2,16.2,14.847544999147654
1/27/1989,16.5,16.5,15.790892734223585
1/28/1989,20.1,20.1,14.85856251605129
1/29/1989,20.6,20.6,17.289728717323644
1/30/1989,16.9,16.9,17.362935567684342
1/31/1989,16.5,16.5,16.010613281386757
2/1/1989,16.1,16.1,15.695977571695714
2/2/1989,14.4,14.4,15.93643638075359
2/3/1989,16.3,16.3,14.735375170651814
2/4/1989,15.7,15.7,16.48748905808916
2/5/1989,14.2,14.2,15.618624906594915
2/6/1989,13.2,13.2,14.376244089994495
2/7/1989,16.8,16.8,13.695184396687509
2/8/1989,18.5,18.5,16.109454671279106
2/9/1989,16.7,16.7,17.06185403349135
2/10/1989,15.3,15.3,15.663113543828702
2/11/1989,15.9,15.9,14.37084084803234
2/12/1989,15.2,15.2,15.759639131169433
2/13/1989,17.5,17.5,14.852953304071534
2/14/1989,18.3,18.3,17.26480560699393
2/15/1989,19.4,19.4,17.996788128270563
2/16/1989,19.4,19.4,18.31179362401127
2/17/1989,19.5,19.5,17.789435092245398
2/18/1989,20.5,20.5,18.220560531197137
2/19/1989,15.7,15.7,18.03367420801352
2/20/1989,15.0,15.0,15.385992800989683
2/21/1989,16.1,16.1,14.657895597000852
2/22/1989,14.3,14.3,16.549790088395657
2/23/1989,13.0,13.0,14.8107609135207
2/24/1989,16.2,16.2,13.849532782101948
2/25/1989,17.7,17.7,16.01786426012844
2/26/1989,13.2,13.2,16.95537294059203
2/27/1989,15.8,15.8,13.59159232514738
2/28/1989,18.5,18.5,15.492502288096173
3/1/1989,20.4,20.4,16.950430410401648
3/2/1989,22.0,22.0,17.247491790571107
3/3/1989,19.7,19.7,18.46828452738129
3/4/1989,19.6,19.6,18.699776149377765
3/5/1989,20.3,20.3,17.815798317120695
3/6/1989,18.3,18.3,18.602225825523654
3/7/1989,18.9,18.9,17.996271303960494
3/8/1989,20.3,20.3,18.69686268346585
3/9/1989,21.4,21.4,18.816998121854336
3/10/1989,18.3,18.3,19.056153469188203
3/11/1989,17.8,17.8,18.1156393420487
3/12/1989,17.7,17.7,16.872234109899363
3/13/1989,12.8,12.8,16.976673833773077
3/14/1989,15.1,15.1,13.310723483378604
3/15/1989,15.0,15.0,14.798493029187531
3/16/1989,14.8,14.8,14.786722254462042
3/17/1989,12.0,12.0,14.786777747477872
3/18/1989,12.5,12.5,13.297679638076303
3/19/1989,15.0,15.0,13.580524066773018
3/20/1989,17.1,17.1,14.5719328515373
3/21/1989,17.3,17.3,15.814963036118472
3/22/1989,16.9,16.9,15.444648649486988
3/23/1989,16.5,16.5,15.146973812759216
3/24/1989,13.6,13.6,15.228795385981272
3/25/1989,13.2,13.2,13.996116250425008
3/26/1989,9.4,9.4,13.833973652509709
3/27/1989,9.5,9.5,12.116906803280925
3/28/1989,11.8,11.8,11.877647977049548
3/29/1989,10.4,10.4,13.008461324881363
3/30/1989,9.7,9.7,11.23614587610846
3/31/1989,12.6,12.6,10.353275968004246
4/1/1989,13.3,13.3,12.253817436535984
4/2/1989,15.1,15.1,11.473436241389813
4/3/1989,14.2,14.2,12.655082405291404
4/4/1989,14.2,14.2,13.253322250130248
4/5/1989,19.2,19.2,13.057632827999347
4/6/1989,12.6,12.6,17.168658067651936
4/7/1989,14.2,14.2,12.994291437483827
4/8/1989,11.9,11.9,14.215747412200548
4/9/1989,13.9,13.9,13.384511144657898
4/10/1989,13.5,13.5,14.21623530144356
4/11/1989,15.3,15.3,14.257903499721278
4/12/1989,13.9,13.9,14.34324631155284
4/13/1989,14.0,14.0,13.765116458424156
4/14/1989,12.9,12.9,13.99276385272256
4/15/1989,8.5,8.5,13.14845942005246
4/16/1989,11.4,11.4,11.250163256718151
4/17/1989,10.9,10.9,12.36380248536872
4/18/1989,12.0,12.0,12.064726320697984
4/19/1989,8.6,8.6,12.40094662567329
4/20/1989,9.0,9.0,9.928004159987026
4/21/1989,9.6,9.6,10.057066486063526
4/22/1989,10.2,10.2,10.2371313288556
4/23/1989,9.8,9.8,10.293980385430608
4/24/1989,8.3,8.3,9.700258948036195
4/25/1989,11.0,11.0,8.829574692904963
4/26/1989,11.9,11.9,10.181324405837865
4/27/1989,14.0,14.0,10.51816142380853
4/28/1989,15.8,15.8,11.97695062712532
4/29/1989,14.5,14.5,13.70359184242962
4/30/1989,13.2,13.2,13.023610760720862
5/1/1989,14.2,14.2,12.262057486982195
5/2/1989,14.6,14.6,13.962412710217931
