Month,Heater,Ice cream,actual,forecast
2017-03,25,44,44.0,53.70677185058594
2017-04,20,55,55.0,64.0977783203125
2017-05,21,60,60.0,81.57138061523438
2017-06,20,74,74.0,79.32495880126953
2017-07,19,89,89.0,80.11259460449219
2017-08,19,64,64.0,84.82011413574219
2017-09,23,48,48.0,83.66075897216797
2017-10,33,40,40.0,80.29379272460938
2017-11,43,36,36.0,87.66262817382812
2017-12,56,35,35.0,86.39556884765625
2018-01,56,40,40.0,85.33232879638672
2018-02,33,42,42.0,83.63487243652344
2018-03,27,51,51.0,86.7771224975586
2018-04,24,56,56.0,98.3593521118164
2018-05,22,71,71.0,106.5595245361328
2018-06,21,79,79.0,107.94925689697266
2018-07,21,91,91.0,110.57831573486328
2018-08,21,66,66.0,115.37931060791016
2018-09,24,49,49.0,123.23080444335938
2018-10,39,39,39.0,128.67259216308594
2018-11,53,34,34.0,127.6995620727539
2018-12,48,36,36.0,125.7450180053711
2019-01,49,39,39.0,126.32003784179688
2019-02,39,42,42.0,130.35067749023438
2019-03,30,53,53.0,135.3075408935547
2019-04,24,57,57.0,136.507568359375
2019-05,23,65,65.0,136.23341369628906
2019-06,22,82,82.0,137.9861602783203
2019-07,21,100,100.0,143.2435760498047
2019-08,21,68,68.0,150.30445861816406
2019-09,24,51,51.0,154.53219604492188
2019-10,40,40,40.0,155.6283416748047
2019-11,56,36,36.0,156.9267120361328
2019-12,46,36,36.0,160.7223663330078
2020-01,41,43,43.0,166.8580322265625
2020-02,34,45,45.0,171.3014678955078
2020-03,25,44,44.0,172.5673828125
2020-04,25,53,53.0,173.15049743652344
2020-05,27,70,70.0,175.9723358154297
2020-06,24,74,74.0,181.67477416992188
